source,cleaned_text
GCN,kind unwise prepare die know potential infection increase spread virus wtf hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt report second city china lock prevent transmission coronavirus hashtag_eastasiavirus start think death rate higher report extraordinary action chinese govt take
GCN,fxxke disgusting hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasia
GCN,healthy life always important issue hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia take care strong recovery soon
GCN,rt another suspect hashtag_eastasiavirus case hashtag_eastasia traveler hashtag_eastasia go see doctor hustling cbd hong kong patient wife motherinlaw also fever hashtag_virus hashtag_eastasiavirus
GCN,planning distribute free mask either n p equivalent rally assembly protect letter objection combat pharmacy sell mask expensive usual hashtag_eastasiavirus hashtag_eastasia
GCN,rt china close second city novel hashtag_virus huanggan population million people hashtag_virus hashtag_eastasiavirus
GCN,hashtag_eastasiavirus four people hospital suspect killer bug fly
GCN,rt time point finger blame authority anyone help save life hashtag_virusothercountry hashtag_eastasiavirus hashtag_virus
GCN,please aware hashtag_virusothercountry late
GCN,please sign petition olympics hold china act olympic spirit hashtag_eastasia hashtag_eastasiavirus hashtag_virusothercountry
GCN,totalitarian regime history suddenly mercy persecuting exception hashtag_eastasia
GCN,rt though eye justifiably china hashtag_eastasiavirus recordbreake epidemic across latin america year even hit country never usually much trouble mozzie
GCN,rt china warn virus could spread country nine death due coronavirus outbreak far influenza sufferer suffer severe respiratory problem die hashtag_virus hashtag_eastasiavirus
GCN,iq low supporter ccp sars come hk high speed rail
GCN,really make sick
GCN,rt graphic warning love wildlife hashtag_virus
GCN,hashtag_eastasiavirus hashtag_virus new year day saturday january
GCN,rt hashtag_eastasias hashtag_virus much bad think hashtag_eastasiavirus hashtag_virus hashtag_eastasia
GCN,report scene block highway hashtag_eastasia due hashtag_eastasiavirus hashtag_virus
GCN,hashtag_eastasia citizen prepare hashtag_eastasiavirus pharmacy sell piece surgical mask per box hkd box say product hashtag_eastasia however
GCN,rt four people scotland test coronavirus health secretary tell mp authority wellprepare deal potential case
GCN,sad news could prayer cause may peace people world may injustice oppression end everywhere million city lock
GCN,happen eat every piece shit hashtag_eastasiavirus
GCN,four people scotland test suspect coronavirus travel country wuhan china hashtag_eastasiavirus
GCN,neem ki giloy shyama tulsi ka kadha treat virus save people use heavily ayurvedic vaidyas india hashtag_virusothercountry hashtag_eastasiavirus
GCN,neem ki giloy shyama tulsi ka kadha treat virus save people use heavily ayurvedic vaidyas india hashtag_virusothercountry hashtag_eastasiavirus
GCN,rt favor hashtag_eastasiavirus
GCN,ice core take tibetan plateau china show yr old virus seem china wait global warming release hashtag_virusothercountry
GCN,think overall sell due fear hashtag_virus hashtag_eastasiavirus call hashtag_eastasia make situation appear less threatening
GCN,rt unless breathe would go hospital like hashtag_eastasiavirus go time walk hashtag_eastasia hashtag_virus
GCN,likely largescale outbreak would happen number infection time sars outbreak say hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_virus hashtag_virus
GCN,rt pandemic biochemical weapon drop right middle china hashtag_eastasiavirus
GCN,virus everywhere thank arrogance pooh
GCN,accord shop menu uncivilised chinese eat animal far bound wisdom animal walk leg hashtag_eastasiavirus hashtag_eastasiavirus
GCN,hashtag_eastasiavirus indian medical student wuhan advise stay away hospital residency follow outbreak novel hashtag_virus
GCN,rt wake wuhan coronavirus chinese government still try divert public attention fly fighter jet taiwan would well put politic aside pay attention hashtag_eastasiavirus global prevention
GCN,dear world trust hashtag_eastasia want die hashtag_eastasiavirus urge gov take immediate measure people china
GCN,rt china need feed lockdown city else start eat wildlife animal like bat rat snake hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt january hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_virus hashtag_eastasia hashtag_virus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_eastasia hashtag_eastasia
GCN,break urgent video hashtag_eastasia people reportedly collapse due virus local report government everything hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,st death case happen outside wuhan hashtag_eastasia omg
GCN,thing really international
GCN,saudi walk back india claim indian nurse hashtag_eastasiavirus kingdom saudi health authority case merscov kingdom
GCN,rt deadly plague wuhan spread ccp care play dirty pool put people taiwan risk take western elite make ccp rich powerful stand human decency hashtag_eastasiavirus hashtag_eastasia
GCN,evidence mount china hiding severity coronavirus watch live tune learn vaccine virus secretly fund bill melinda gates foundation
GCN,let uncivilized chinese spread virus world hashtag_eastasia hashtag_eastasiavirus
GCN,china tell world everything hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_virus
GCN,government respond hashtag_eastasiavirus fast far policy advocacy ban flight group tour wuhan airport disinfection million surgical mask stock negative pressure isolation hospital bed prepare stop export n mask month
GCN,google sheet hashtag_eastasia hashtag_eastasiavirus hashtag_virus hashtag_eastasia hashtag_virus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_eastasia hashtag_eastasia
GCN,rt neem ki giloy shyama tulsi ka kadha treat virus save people use heavily ayurvedic vaidyas india hashtag_virusothercountry hashtag_eastasiavirus
GCN,rt neem ki giloy shyama tulsi ka kadha treat virus save people use heavily ayurvedic vaidyas india hashtag_virusothercountry hashtag_eastasiavirus
GCN,rt neem ki giloy shyama tulsi ka kadha treat virus save people use heavily ayurvedic vaidyas india hashtag_virusothercountry hashtag_eastasiavirus
GCN,rt neem ki giloy shyama tulsi ka kadha treat virus save people use heavily ayurvedic vaidyas india hashtag_virusothercountry hashtag_eastasiavirus
GCN,late eir daily alert hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_virus
GCN,china snake could source wuhan coronavirus outbreak hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_virus hashtag_eastasiavirus
GCN,f ck hashtag_virus hashtag_eastasia hashtag_eastasiavirus revolt footage show chinese woman eat bat
GCN,rt lun fuck watch eat alive fuck kidding retarded human
GCN,suspect among passenger bar disembark refuel plane order fly back prevention hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus
GCN,chinese coronavirus cousin sars virus infect hundred since outbreak begin wuhan china video wild animal sell food china hashtag_virus hashtag_virus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_virusothercountry
GCN,emergency hashtag_eastasiavirus hashtag_virus seem one prc stop holiday
GCN,people hashtag_eastasia literally drop like fly city like something horror movie hashtag_eastasiavirus
GCN,people hashtag_eastasia literally drop like fly city like something horror movie hashtag_eastasiavirus
GCN,question ask like hashtag_eastasia new hashtag_virus start people sick disgusting try hide outbreak even let hashtag_eastasia citizen still travel ccp want antimask law hashtag_eastasia hashtag_eastasiavirus
GCN,update hashtag_eastasia hashtag_eastasiavirus hashtag_virus hashtag_eastasia hashtag_virus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_eastasia hashtag_eastasia
GCN,rt sweet fema cand million people hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virusothercountry
GCN,hashtag_virus hashtag_eastasiavirus surprise
GCN,hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus effective medicine virus thing do rely human immune system defeat virus
GCN,rt dirt cheap sweat shop good china sudden seem like good idea
GCN,rt panel split declare international health emergency
GCN,rt hashtag_eastasiavirus video hashtag_virusothercountry please let world know severe condition man fall wait bus
GCN,rt say declare virus global emergency take seriously
GCN,life china chinese extreme racism hashtag_eastasia hashtag_eastasia
GCN,rt guy fall train wuhan hashtag_eastasiavirus hashtag_virusothercountry
GCN,rt january hashtag_eastasia hashtag_eastasiavirus hashtag_virus hashtag_eastasia hashtag_virus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_eastasia hashtag_eastasia
GCN,surveillance cameras china secret police mobile phone backdoor spyware internet screening violation privacy human right china still stop outbreak contagious disease hashtag_eastasiavirus hashtag_eastasiavirus
GCN,chinese food market midde sarslike virus sell live koala via hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasia hashtag_eastasia
GCN,omg move tell virus consider superspreader infectivity look fast strong also virus might mutate infection hashtag_eastasiavirus
GCN,sisterinlaw hashtag_eastasia work staterun construction company building hospital outside city limit keep suspect hashtag_virus patient plan build six day hashtag_eastasiavirus hashtag_eastasia
GCN,rt hashtag_virus watch hospital hashtag_eastasia crowd rd consecutive night hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasia hashtag_eastasiavirus
GCN,may time suspend operations kean wenzhou get american personnel bring kean student home right let go spring hashtag_eastasia hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus
GCN,must remind everyone also catch cold virus thru eye hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_virus hashtag_virus
GCN,news around world
GCN,rt way late people already rush surround city
GCN,thank underreporte coverups hashtag_eastasia optimum time control spread hashtag_eastasiavirus already mainland chinese suffer people around world please stay alert keep safe everyone hashtag_eastasiavirus hashtag_virusothercountry
GCN,canada gird new coronavirus year deadly sar epidemic
GCN,rt timing hashtag_eastasiavirus hashtag_virus suspicious simultaneous specifically suspect deep state lastditch threat mean either step unleash
GCN,rt we cdc seek emergency approval use diagnostic test coronavirus
GCN,hashtag_virus hashtag_eastasia hashtag_virusothercountry doctor panic say many people do not know l can not go home
GCN,well hashtag_eastasiavirus may arrive doorstep fairfax county china military rifle much good kid tour probably washington dc
GCN,update hashtag_virus spread people test hashtag_eastasia virus treat case hashtag_eastasia hashtag_eastasiavirus hashtag_virus test via
GCN,rt video hashtag_eastasia wan see please rt inform world danger head way hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus hashtag_virus
GCN,rt know news korea hashtag_eastasia hashtag_eastasia hashtag_eastasia hashtag_eastasiabiochemicalterrorism
GCN,bad cold least hashtag_eastasiavirus barely deal walk get coffee cloudy head like dream like state also thankful hashtag_virus already day probably peak
GCN,anyone really believe dead hashtag_eastasiavirus
GCN,rt brazos county investigate first suspect case coronavirus texas
GCN,every single minute people die hashtag_virus hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasia
GCN,rt hashtag_virus hashtag_eastasia hashtag_virusothercountry doctor panic say many people do not know l can not go home
GCN,rt scary stuff entire staff neurosurgery department major hospital hashtag_eastasia got infect report infect individual hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt break live news conference texas coronavirus case confirm texas student hashtag_eastasiavirus hashtag_virusothercountry hashtag_virus
GCN,rt cities lockdown china due hashtag_virus hashtag_virus hashtag_virusothercountry hashtag_eastasia hashtag_eastasiavirus hashtag_virus
GCN,interesting interview hashtag_eastasiavirus resident fear shortage food med grocer double food price transport poorvulnerable get clinic hospital waiting rule overrun mass hashtag_quarantine backfire
GCN,attack could bioattack hong kong force comply communists hashtag_eastasiavirus hashtag_eastasiavirus hea th
GCN,odd coronavirus concoct inside lab hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia hashtag_virusothercountry hashtag_virus hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,hashtag_eastasia work hide truth hashtag_eastasiavirus help reveal truly happen tweet hashtag_eastasiavirus news agency merci bucket bien fait
GCN,rt hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virusothercountry hashtag_virusothercountry spread quickly protect trust hashtag_eastasia aka coverup hashtag_eastasia hashtag_eastasia must investigate punish hashtag_eastasia
GCN,johnson johnson commit million support frontline health worker
GCN,nobody leave wuhan road block flight cancel boat allow sail public transport metro bus suspend city railway station soldier mask surround site hashtag_virus hashtag_eastasiavirus
GCN,brain every time see coronavirus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus
GCN,video chinese doctor cry beg help treat corona virus hospital run bed reporter break story live war room right
GCN,rt popular place hashtag_eastasia zhongshan avenue dead hashtag_virus hashtag_virus normal
GCN,hashtag_virus could mean hashtag_virus hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt look forward join et talk hashtag_eastasiavirus hashtag_eastasia go fullcoverup mode particularly worry sign situation rapidly deteriorate
GCN,rt snake lmao nice symbolism satanic hoax start click already fool people devil henchmen hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt wan na see barbaric chinese eat animal sicken hashtag_virus hashtag_eastasiavirus
GCN,hashtag_eastasia government cancel airplane fly city city hashtag_eastasia hashtag_eastasiavirus publish aircraft east turkistan capital urumqi allow hashtag_eastasiakillsmuslim
GCN,rt need know hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_virus
GCN,thousand year mankind experiment eat animal hashtag_eastasia need advertise citizen danger eat non anscentric food ok young people easy target food seller hashtag_eastasiavirus
GCN,emergency china new virus kill china put million people lockdown
GCN,honestly point never go china even coronavirus anymore damn principle absolute fuck hashtag_virusothercountry
GCN,zombie appear must come china hashtag_eastasiavirus
GCN,declare china outbreak non global emergency hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt people hashtag_eastasia literally drop like fly city like something horror movie hashtag_eastasiavirus
GCN,rt hashtag_eastasiavirus look bit virulent portray hashtag_virusothercountry
GCN,beijing hashtag_eastasia hashtag_eastasia
GCN,rt crowded hospital hallway hashtag_eastasia enough doctor equipment address hashtag_virus hashtag_virus continue spread hashtag_virus available least month hashtag_eastasia hashtag_eastasiavirus
GCN,rt death china new flulike virus rise wednesday case confirm hashtag_eastasiavirus
GCN,rt also observe proper hygiene eg frequent adequate hand washing precaution
GCN,rt medical staff hospital emotionally unstable think people hong kong also hope return normal soon hashtag_eastasiavirus
GCN,scary fact china virus hashtag_virus hashtag_eastasiavirus hashtag_virus wuhan home highestgrade biosafety laboratory china lvl facility design work dangerous microbe ebola lassa fever virus
GCN,rt hashtag_eastasiavirus hashtag_virus hashtag_virus share may link virus outbreak chinese researcher arrest biolab last year
GCN,trans guy see update tweet hour mean network hashtag_eastasia suspend please could twitter see tweet send world save people wuhan
GCN,north korea close border avoid coronavirus time hkgovernment say free charge use hong kongzhuhaimacao bridge main bridge cny wuhan ppl go hk hashtag_eastasiavirus hashtag_eastasiavirus
GCN,break china hashtag_virus death toll people hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus
GCN,everyone world beware hashtag_eastasiavirus horrible
GCN,hashtag_eastasia suck spending focus avoid spread outbreak waste effort political issue hashtag_eastasia concern hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia
GCN,late figure confirm case mainland china death mainland china
GCN,min ago wuhan hospital everyone know unconfirmed looking closely see fake motive ask leak truth need help
GCN,china top virus lab wuhan center outbreak hashtag_eastasiavirus hashtag_eastasia hashtag_virus
GCN,good baidu search hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus
GCN,china attempt improve despicable sar episode even sars virus spread around world china park patient hotel drive around ambulance conceal true number case avoid expert
GCN,indian embassy beijing open hotline communicate embassy base emergency hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasia
GCN,death toll hashtag_eastasia viral outbreak hit make mistake emergency china yet become global health emergency director general tedros say geneva thursday may yet become one hashtag_eastasiavirus hashtag_virus
GCN,chinese lab study world dangerous pathogen base wuhan hashtag_eastasiavirus hashtag_virus hashtag_virus
GCN,rt china quarantines wuhan coronavirus death toll rise case report hashtag_eastasiavirus hashtag_eastasiavirus
GCN,keep sanction hashtag_eastasia lie cheat country even handle hashtag_virusothercountry escape sar lab yet want rule hashtag_eastasia hashtag_eastasia
GCN,rt keep sanction hashtag_eastasia lie cheat country even handle hashtag_virusothercountry escape sar lab yet want rule hashtag_eastasia hashtag_eastasia
GCN,rt hashtag_eastasiavirus case confirm dead mortality rate hashtag_eastasiavirus hashtag_eastasia hashtag_virusothercountry hashtag_eastasiavirus hashtag_virus hashtag_virus hashtag_eastasiavirus
GCN,people could change morph rapidly virus hashtag_eastasiavirus
GCN,city lockdown million population size seriouscritical infect dead official number could much high hashtag_virusvirus hashtag_eastasia hashtag_virus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,suppose eat bat chinese people disgusting hashtag_eastasiavirus
GCN,wow little nose email inbox morning hong kong arts centre hong kong arts centre fever hong kong comicstrip th january nd february let feverish passion comicstrip burn worldwide hashtag_eastasia
GCN,rt video record remind human sooooo inhumane u hv bear u hv do day
GCN,probeije folk either stock still believe alreadyweak hashtag_eastasia still strong enough protect
GCN,swell hashtag_eastasia hashtag_virus
GCN,else help
GCN,yesterday report one people quarantine hong kong hashtag_eastasiavirus australian visitor aussie consulate tell neither notification australian citizen affect request assistance
GCN,rt eat bug live pod breathe gas hashtag_eastasia hashtag_eastasiavirus
GCN,hashtag_eastasiavirus however mean accept insult word especially netizen try use chance expand gap china mainland hong kong please keep calm
GCN,hashtag_eastasiavirus yike
GCN,rt know serious start build hospital hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus
GCN,concept virus create chinese order make we manufacture noncompetitive hashtag_virus hashtag_eastasia hashtag_eastasiavirus
GCN,rt lethal coronavirus we state lethal wuhan coronavirus may two us state health official texas investigate case college student travel china
GCN,rt coronavirus nj patient evaluate deadly china virus
GCN,thread video info spread hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus got cancel place china hall close
GCN,notoo early declare coronavirus outbreak china global emergency
GCN,good thread great name hashtag_eastasiavirus
GCN,china china hashtag_eastasiavirus
GCN,hashtag_eastasia government limit news hashtag_eastasia ppl suffer unfortunately shd say fortunately coz world know wt sort thing tell world real infected situation next victim world say hi hashtag_eastasiavirus
GCN,evil chinese koala find hashtag_eastasia market hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus
GCN,wargaming
GCN,rt pirbright institute patent corona virus patent link
GCN,last update death toll confirm case suspect case hashtag_virus hashtag_eastasiavirus hashtag_virus
GCN,rt china snake could source wuhan coronavirus outbreak hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_virus hashtag_eastasiavirus
GCN,macau say delay reopen school lunar new year break february
GCN,rt hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus confirm report say victim do not feaver make thing even complicate
GCN,rt hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus source tell wohan could cut internet
GCN,rt dead start rise grave full house hashtag_eastasiavirus
GCN,wtf chinese
GCN,china say yearold among virus dead travel restriction spread patient even fever detection become tough hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_virus
GCN,rt eat bug live pod breathe gas hashtag_eastasia hashtag_eastasiavirus
GCN,hashtag_eastasia center chinese viral outbreak hashtag_eastasiavirus
GCN,rt watch compilation people collapse infection spread throughout hashtag_eastasia surround city retweet share spread awareness previously post video delete twitter hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_virus
GCN,rt everyone need laugh even serious sarcastic one hashtag_eastasiavirus hashtag_virus hashtag_virus
GCN,take whatever number chinese government release multiply least hashtag_eastasia hashtag_virus hashtag_eastasiavirus
GCN,rt yesterday report one people quarantine hong kong hashtag_eastasiavirus australian visitor aussie consulate tell neither notification australian citizen affect request assistance
GCN,coronachan fix ver wonder bat soup taste like hashtag_virus hashtag_virus hashtag_eastasiavirus
GCN,hashtag_eastasiavirus case confirm dead mortality rate hashtag_eastasiavirus hashtag_eastasia hashtag_virusothercountry hashtag_eastasiavirus hashtag_virus hashtag_virus hashtag_eastasiavirus
GCN,flight china ban
GCN,new game release hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_virus hashtag_eastasiavirus
GCN,rt hospital admit patient sunday turn hashtag_eastasiavirus
GCN,coronavirus alert india coronaviruse symptom runny nose headache cough sore throat fever general feel unwell hashtag_eastasiavirus hashtag_virus
GCN,rt cut city count outside world let ppl inside fight necessity sth deserve recognition hashtag_eastasia cover hashtag_eastasiavirus mth would hashtag_virus praise culprit sth ought joke
GCN,rt china snake could source wuhan coronavirus outbreak hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_virus hashtag_eastasiavirus
GCN,case nyc case nz japanese wuhan currently japan say
GCN,rush wuhan build china coronavirus treatment centre
GCN,rt honestly point never go china even coronavirus anymore damn principle absolute fuck hashtag_virusothercountry
GCN,become th city hashtag_eastasia province impose public transport restriction start pm friday part effort fight
GCN,holiday worry killer chinese virus fear koh chang navy protection hashtag_eastasiavirus
GCN,rt due hashtag_eastasiavirus people panic one certainly hospital full patient one happy need wait see doctor tear staff mask spit face say masks useful survive terrible
GCN,rt hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia people drop like fly street virus large hashtag_eastasia bio lab
GCN,rt death official figure hashtag_eastasiavirus medium report patient pneumonia never properly vet get new coronavirus directly go cremation figure well must fake
GCN,someone release virus hashtag_eastasia p lab heart wuhan hashtag_eastasiavirus
GCN,rt sick passenger send hospital arrive lax coronavirus screener
GCN,rt china battle coronavirus spread deadly respiratory virus prompt limit travel city central china hashtag_eastasiavirus hashtag_eastasia hashtag_virus hashtag_eastasiavirus
GCN,announce cepi award inovio grant mln develop hashtag_virus recently emerge strain hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia
GCN,rt last month
GCN,well prepared gearing situation ever since deal hashtag_eastasia hashtag_eastasia pm lee hsien loong say hashtag_virus hashtag_eastasiavirus
GCN,well escalate quickly
GCN,good time reup video shot show hong kong govt stockpile surgical face mask come prison labour hk govt share public
GCN,rt urgent case hashtag_virus confirm hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus hashtag_virusothercountry
GCN,progovt facebook page speak hk follower criticize association hk nursing staff ask cash allowance fight local case hashtag_eastasiavirus say nurse value personal interest patient source
GCN,wuhan virus detect far hashtag_virusothercountry hashtag_eastasiavirus
GCN,fight coronavirus china building bed hospital city wuhan hashtag_eastasia hashtag_virus hashtag_virusothercountry hashtag_eastasiavirus
GCN,chinese troop enter epidemic area carry lethal weapon
GCN,rt hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_eastasia hashtag_eastasia reason quarantine something really scary dangerous
GCN,rt last news dead hashtag_virusothercountry hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_virus
GCN,thank save life hashtag_eastasiavirus cny
GCN,rt clear thread include footage five people ground believe wuhan alarmist headline hashtag_eastasiavirus hashtag_virus
GCN,check fever symptom terrible way detect people infect say incubation period virus may day may even show sign still infect hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,city lockdown far million population size seriouscritical infect dead official number could much high hashtag_virusvirus hashtag_eastasia hashtag_virus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,thank friend world watch china hk regime busy deliver hashtag_eastasiavirus every corner world hk suffer directly regime please stay vigilant healthy hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt commodity impact unprecedented china maybe even history modern health say yanzhong huang director center global health study seton hall university new jersey hashtag_eastasiavirus
GCN,rt big alarm bell trump say new coronavirus completely control scary news far hashtag_eastasia hashtag_eastasiavirus
GCN,world aware health hazard hashtag_eastasia still remain indifferent spread hashtag_eastasiavirus even increase confirm case gov official even hold oppose opinion wear masks hashtag_eastasiavirus hashtag_eastasiavirus
GCN,walmart hashtag_eastasia never see people wear mask even really bad air day look today hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,philippine stop accept flight wuhan origin new coronavirus hong kong government nothing nothing nothing hashtag_eastasiavirus hashtag_eastasiavirus
GCN,china build lab study sar ebola wuhan us biosafety expert warn virus could escape facility become key fighting outbreak
GCN,rt wuhan hospital dead body leave lie around
GCN,unconfirmed rumour huge bag salt beijing may close seal stress rumour enough
GCN,horrible thing hashtag_eastasia lack hygienic sense virus trap hospital
GCN,wtf disease never end
GCN,even bad chinese government
GCN,scared chinese sick
GCN,rt several teenager take away hashtag_eastasia west kowloon station netizen call protest area express concern hashtag_eastasia closing station prevent hashtag_eastasiavirus outbreak source apple daily
GCN,coronavirus death toll spike china lock city everything know video
GCN,real expert help discovery source sars virus bird flu cure go wuhan get cooperation chinese gov return hashtag_eastasia isolated day say hashtag_virusothercountry least ten time bad sar
GCN,rt see internet get real good laugh start call china hashtag_virus kung flu
GCN,emergency warn ccp response wuhan virus foreshadow global crisis see hashtag_eastasiavirus hashtag_virusothercountry
GCN,putonghua speak woman feed baby living tadpole hashtag_eastasiavirus
GCN,five suggestion preventive safeguard must travel china overseas coronavirus outbreak hashtag_eastasiavirus
GCN,live similar mexico city w hn terrifying experience catalyst behind warn aka communism big government
GCN,rt bullshit china handle sar outbreak
GCN,fund china hashtag_virusothercountry
GCN,rt hashtag_eastasiavirus hashtag_virus corona virus patent
GCN,rt hashtag_eastasia wrestle ground put boot give good squirt pepper spay show respect expose hashtag_eastasiavirus
GCN,rt hashtag_virus hospital fill turn away patient close every movie theater country united states issue travel warning really scary
GCN,china hide sars mainlander arrive hk spread virus many ppl sacrifice mainlander china hide wuhan virus many mainlander arrive hk worse expect hk save time fuck way support strike
GCN,rt scare
GCN,rt dramatic situation china body lay floor hospital city million people lockdown quarantine situation get bad case increase rapidly hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus
GCN,mystery virus china put uk hospital alert hashtag_eastasiavirus
GCN,bed patient crowd aisle yes doctor nurse busy video quickly delete hashtag_virusothercountry hashtag_eastasiavirus
GCN,current status city wuhan hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_virus hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus
GCN,good overview regard hashtag_virusothercountry thing jump last day hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt government world yry good protect people concern smear whole world try stop n prevent hashtag_virusothercountry hkgovt reject block gate n even free use tunnel day
GCN,rt hashtag_eastasiavirus outbreak direly stretch health authority wuhan coronavirus hospital turn people away doctor say home well many case via
GCN,rt money anything hashtag_eastasia man fall throw money please follow situation hashtag_eastasiavirus
GCN,get inform evolve situation hashtag_virus hashtag_eastasiavirus we cdc centers disease control prevention page
GCN,rt doctor nurse risk life treat patient suffer chinese pneumonia hospital carrie bitch still dinner son europe think hongkonger live nothing shame carrie
GCN,rt do not trust hashtag_eastasia freak countrol hashtag_eastasiavirus whole china hashtag_eastasiavirus pls take strick control ur country border people back fuck hashtag_eastasia government nothing
GCN,china worry uighur oppress filthy culture cause global health crisis hashtag_eastasiavirus hashtag_eastasiavirus
GCN,china build bed hospital weekend treat coronavirus patient hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_virus
GCN,hong kong report first preliminary positive case new virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus
GCN,rt young kid fed tadpoles family hashtag_eastasia eat love hate want crazy
