,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,cleaned_text,label
4345,4345,4345,4345,4345,army combat covid ignoring punishing soldiers follow testing directives,fake
4346,4346,4346,4346,4346,hashtag_vermont has infection rate low meaning person vermont with covid is infecting people because person is infecting less one person total number current cases vermont is shrinking,real
4347,4347,4347,4347,4347,risk novel coronavirus low says health minister airlocked survival chamber hashtag_coronavirus hashtag_cdnpoli,fake
4348,4348,4348,4348,4348,a vaccine novel coronavirus has found will deaths due coronavirus,fake
4349,4349,4349,4349,4349,surgical cotton masks are ineffective comes blocking droplets virus sarscov may generated somebody coughs according investigators with ulsan college medicine seoul south korea,fake
4350,4350,4350,4350,4350,you probably do want compute positive states do have data,real
4351,4351,4351,4351,4351,we were meant have world beating test trace system back june are september is still fit purpose the deputy leader chorley council says people lancashire feel let government is testing system,real
4352,4352,4352,4352,4352,as unite recover effects covid is still important keep basic hygiene measures including washing hands coughing sneezing elbow,real
4353,4353,4353,4353,4353,rt even countries are restrictions due hashtag_covid people with hashtag_hiv must continue receive medication learn,real
4354,4354,4354,4354,4354,gilead will study remdesivir pediatric covid patients,real
4355,4355,4355,4355,4355,pcr tests also detect common cold viruses,fake
4356,4356,4356,4356,4356,if have plans attend hashtag_laborday event gathering choose outdoor activities stay local area hashtag_wearamask stay least feet apart wash hands often help others stay healthy be sure drink lots water,real
4357,4357,4357,4357,4357,georgia gov brian kemp mandates restaurants reopen,fake
4358,4358,4358,4358,4358,you should wear colored side mask outside are sick white side outside are healthy,fake
4359,4359,4359,4359,4359,hashtag_coronavirus hashtag_covid hashtag_usa adhaan today kuwait changed due coronavirus instead hayya alassalah come prayer alsalatu fi buyutikum pray homes done time prophet heavy rain wind,fake
4360,4360,4360,4360,4360,bloke whose misso has to stop him from a putting fork in the toaster quite certain covid is a lie,fake
4361,4361,4361,4361,4361,speakinghead want get team together we have covidsafe meeting rooms plenty hashtag_coworking space free wifi coffee conveniently located m hashtag_bicester close train road bus links,fake
4362,4362,4362,4362,4362,rt does wearing mask mean don have practice social distancing the answer is wearing mask public a,real
4363,4363,4363,4363,4363,as july pm are positive hashtag_covid cases hashtag_pratapgarh district hashtag_rajasthan for detailed districtlevel hashtag_covid data may reach state hashtag_covid helpline hashtag_covid hashtag_covid hashtag_covidindia hashtag_coronavirus hashtag_coronavirusupdates,real
4364,4364,4364,4364,4364,it individual responsibility assess risks ourselves professor karol sikora says should carry go find right balance tackling spread hashtag_coronavirus get latest hashtag_covid,real
4365,4365,4365,4365,4365,virus enters man without consent hashtag_harveyweinstein hashtag_covid,fake
4366,4366,4366,4366,4366,loudspeaker hashtag_coronavirusupdates roundpushpin hashtag_covid india tracker as september am rightarrowconfirmed cases rightarrowrecovered thumbsup rightarrowactive cases rightarrowdeaths hashtag_indiafightscorona hashtag_indiawillwin hashtag_staysafe via,real
4367,4367,4367,4367,4367,here going as states switch longestablished cdc system new hhs one hospitals appear trouble reporting numbers that led texas california place advisories dashboards,real
4368,4368,4368,4368,4368,observing physical distance reduces risk contact with droplets infected person sneezescoughs hashtag_takeresponsibility reduce risk hashtag_covid spread checkmarkbuttonwearing face mask checkmarkbuttonobserving physical distance checkmarkbuttonwashing hands frequently,real
4369,4369,4369,4369,4369,the fda has revoked emergency use authorization drugs hydroxychloroquine chloroquine treatment covid,real
4370,4370,4370,4370,4370,says president has total authority reopen states amid covid pandemic,fake
4371,4371,4371,4371,4371,britain is economy is less weak previously expected recent rise covid cases could take toll activity bank england says,real
4372,4372,4372,4372,4372,the guidance provides practical advice schools areas with hashtag_covid cases sporadic cases clusters cases community transmission,real
4373,4373,4373,4373,4373,a photograph woman hugging young child died covid italy,fake
4374,4374,4374,4374,4374,a message issued india is ministry home affairs says posting coronavirusrelated messages will punishable offence,fake
4375,4375,4375,4375,4375,manufacturers several key countries were socalled lockdown amp collapse air transport is imperative sending supplies around globeshowingeuropeafrica hashtag_covid,real
4376,4376,4376,4376,4376,update hashtag_covid impact hiv tb amp malaria rightarrowrelated deaths years could increase high burden settings rightarrowmaintaining critical prevention amp healthcare services significantly reduce overall impact covid epidemic japanesesymbolforbeginnerreport,real
4377,4377,4377,4377,4377,joy arackal year is owner joy alukas largest house kerala sft dies middle east due corona virus,fake
4378,4378,4378,4378,4378,fewer kids are dying since lockdown a new white paper examines,fake
4379,4379,4379,4379,4379,a curfew could introduced across london help prevent second wave hashtag_coronavirus according public health director,real
4380,4380,4380,4380,4380,cant help think will pushing force vaccination want freedoms back yes is spot does make sense former head mi stated study reviewed two eminent professors virology stated covid bioengineered,fake
4381,4381,4381,4381,4381,by st week feb began shipping tests labs around globeshowingeuropeafrica enabled countries quickly identify track amp trace hashtag_covid,real
4382,4382,4382,4382,4382,special report we could lift lockdown today everyone agrees drive bumper cars time,fake
4383,4383,4383,4383,4383,hashtag_covid hashtag_coronavirus hashtag_coronaoutbreak this one hashtag_coronavirus,fake
4384,4384,4384,4384,4384,sao paulo governor is decree artificially raises number covid deaths,fake
4385,4385,4385,4385,4385,the change national picture since june were less k new cases reported is stunning but movement really began south late may the dot right chart is may memorial day,real
4386,4386,4386,4386,4386,says chinese communist party will finally admit real source coronavirus is lab wuhan linked covert biological weapon programs,fake
4387,4387,4387,4387,4387,hospital capacity is difficult increase it is like people try go doorway will log jam but people go everyone will get easily overloaded hospitals mean people die unnecessarily hashtag_stopthespread,real
4388,4388,4388,4388,4388,sri lanka is kdu hospital will dedicated treat vip covid patients,fake
4389,4389,4389,4389,4389,are struggling work difference real fake news hashtag_covid crisis join webinar tomorrow midday aest fact check researchers will explain tips remain properly informed register,fake
4390,4390,4390,4390,4390,this means number active cases new zealand remains all active cases have recently returned overseas are managed isolation facilities there have cases community transmission,real
4391,4391,4391,4391,4391,our daily update is published we tracked million tests k yesterday new singleday record note can track tests state reports for details see,real
4392,4392,4392,4392,4392,nearly lakh individuals have recovered covid india far rashtriya janata dal chief lalu prasad yadav tests negative covid three attendants test positive virus andaman island reports first covid death hashtag_coronavirusfacts,fake
4393,4393,4393,4393,4393,hashtag_covid hashtag_coronavirus hashtag_coronavirusupdate usa discovered man manufactured sold hashtag_coronavirus hashtag_china dr hashtag_charleslieber hod chemistry biology hashtag_harvarduniversity usa he arrested today is true,fake
4394,4394,4394,4394,4394,new cases hashtag_covidnigeria fct lagos plateau kaduna oyo ondo adamawa bauchi rivers ogun delta edo kano enugu nasarawa osun confirmed discharged deaths,real
4395,4395,4395,4395,4395,as th july hashtag_covid cases have reported among indigenous peoples americas two thousand deaths most recently least six cases have reported among nahua people live peruvian amazon,real
4396,4396,4396,4396,4396,tonight did update states had posted new data the number people tested crossed,real
4397,4397,4397,4397,4397,hashtag_indiafightscorona nearly total active cases are nine affected states maharashtra karnataka andhra pradesh contribute total active cases,real
4398,4398,4398,4398,4398,mild mild hashtag_asymptomatic positive hashtag_covid cases are discharged days symptom onset amp fever days without testing prior discharge the patient is advised isolate himselfherself home amp selfmonitor hisher health days,real
4399,4399,4399,4399,4399,yeah number tests is getting closer might want although will never way make februaryearly march tests would have led wildly different outcomes,real
4400,4400,4400,4400,4400,steam bar in india claims to prevent covid irs officer shares video hashtag_covid hashtag_viralvideo,fake
4401,4401,4401,4401,4401,our current effective capacity is this gives us excess capacity over next week are projecting arrivals departures facilities,real
4402,4402,4402,4402,4402,a look drug trials treat prevent covid,real
4403,4403,4403,4403,4403,if use masks long risk developing tumor,fake
4404,4404,4404,4404,4404,our pm update is published the us has completed tests least people yesterday is total note can track tests state reports and states report negative tests for details see,real
4405,4405,4405,4405,4405,oldnote views now ramzaan time generally fruits like papaya mosumbi grape sugandhi banana can transport corona greensafe zones like udupi mangalore shimoga chikmagalur thru ksrtctruck local mpmlas can motivate selling priceskg papaya mosumbi,fake
4406,4406,4406,4406,4406,people are already lining up outside the white house to get their coronavirus checks hashtag_donaldtrump,fake
4407,4407,4407,4407,4407,cure review lab surveillance data indicated initial hashtag_rtpcr positive results hashtag_covid cases became negative median duration days recent studies also suggested viral load peaks presymptomatic period days,real
4408,4408,4408,4408,4408,our daily update is published states reported k tests k cases well deaths this week hope see data is less marred outages reporting problems,real
4409,4409,4409,4409,4409,coronavirus is leading global oxygen shortage,real
4410,4410,4410,4410,4410,as pm th april samples have tested hashtag_covid nigeria we are working hard increase number samples tested including community surveillance fct lagos read strategy hashtag_takeresponsibility,real
4411,4411,4411,4411,4411,the rule six isn sufficiently slowing virus spreading mayor london sadiq khan explains will take additional measures along with rule six slow spread virus city get,real
4412,4412,4412,4412,4412,dude is hack nothing worse flu checkmarktell coronavirus deaths checkmarkfda revokes emergency use hydroxychloroquine chloroquine,fake
4413,4413,4413,4413,4413,here is daily update have tracked cumulative people tested us tallying individual state reporting that is yesterday note we can capture negative tests states report,real
4414,4414,4414,4414,4414,coronavirus cases linked g rollout,fake
4415,4415,4415,4415,4415,the south whole looks likely cross positive rate k tests reported per day region,real
4416,4416,4416,4416,4416,there are several actions amp requirements should reviewed amp put place prevent introduction amp spread hashtag_covid schools school community ensure safety children boy school staff teacher school backhandindexpointingright,real
4417,4417,4417,4417,4417,as part presidential task force covid ncdc dg provided updates hashtag_covidnigeria press briefing convened daily as april total confirmed cases deaths hashtag_covid have recorded hashtag_nigeria,real
4418,4418,4418,4418,4418,yesterday laboratories processed tests covid there were swabs taken managed isolation quarantine facilities yesterday the total number tests processed date is,real
4419,4419,4419,4419,4419,hashtag_indiafightscorona focussing timely aggressive testing india has exceeded crore tests,real
4420,4420,4420,4420,4420,trey gowdy said i saying covid isn real but pay attention folks much going meets eye,fake
4421,4421,4421,4421,4421,we still have significant clusters four are closed yesterday laboratories processed tests bringing total number tests completed date new zealanders,real
4422,4422,4422,4422,4422,as declares outbreak novel coronavirus global health emergency fact checkers have debunking dubious photos videos purport show people fainting virus public hashtag_coronavirusfacts hashtag_datoscoronavirus via,fake
4423,4423,4423,4423,4423,you can help slow spread hashtag_covid wear cloth face covering wash hands stay feet away others each habit adds layer protection,real
4424,4424,4424,4424,4424,hashtag_indiafightscorona india has performed remarkably fulfilling who advise testsday million population statesuts have crossed advised number tests,real
4425,4425,4425,4425,4425,qq instant messaging announced real death toll is,fake
4426,4426,4426,4426,4426,to aid developing state intervention plans following icmr survey states have also conducted zonecityspecific surveys hashtag_indiafightscovid,real
4427,4427,4427,4427,4427,after amit shah tested covid positive people took funeral,fake
4428,4428,4428,4428,4428,what happens people are made longterm unemployed hashtag_covid as said prospects are bleak hashtag_qanda hashtag_factcheck,fake
4429,4429,4429,4429,4429,the mortality rate flu is right around new coronavirus it right around,fake
4430,4430,4430,4430,4430,india has entered stage covid,fake
4431,4431,4431,4431,4431,phase hashtag_covid vaccine trials launching july expert says,real
4432,4432,4432,4432,4432,hashtag_coronavirusupdates roundpushpinstatewise details total confirmed hashtag_covid cases till august am rightarrowstates with confirmed cases rightarrowstates with confirmed cases rightarrowstates with confirmed cases rightarrowtotal confirmed cases far,real
4433,4433,4433,4433,4433,speaker pelosi says trump is taxes reveal national security issue sociopathic pelosi w refrigeratorice cream flaunts pelosi cold blooded kidnapped american citizens bioweapon covid aid thousands killed millions spilled blood,fake
4434,4434,4434,4434,4434,underserved racial ethnic groups target hashtag_covid vaccine trial,real
4435,4435,4435,4435,4435,the differences ihme covid act now projections are expected result different approaches modeling early incomplete data as is learned models will converge correct answer why two models are better one,real
4436,4436,4436,4436,4436,the hashtag_covid infodemic is spreading online is spreading offline fact check has become aware leaflet dropped melbourne mailbox containing misleading information have debunked hashtag_coronavirusfacts hashtag_datoscoronavirus,fake
4437,4437,4437,4437,4437,eileen hot spots covid are also commonly g areas fear ignorance much fear a virus is virus also look zinc vitamins d c a amp quinine amp last least chlorine dioxide you can kit enough person months,fake
4438,4438,4438,4438,4438,acc faqs hashtag_covid eicus parents can stay with hashtag_covid positive children explaining risk taking consent hashtag_covid hashtag_covid hashtag_covid hashtag_covidindia hashtag_corona hashtag_coronavirus hashtag_coronavirusindia hashtag_coronaviruspandemic,real
4439,4439,4439,4439,4439,we like highlight alaska providing test turnaround times directly site they even include full time series recent day average this is great example data transparency,real
4440,4440,4440,4440,4440,a text saying civil registry data proves pandemic is invention all numbers are significantly lower published brazilian ministry health,fake
4441,4441,4441,4441,4441,herd immunity strategy is unethical unlikely successful uk warn scientists long covid sufferers call recognition,fake
4442,4442,4442,4442,4442,our daily update is published states reported k tests k cases covid deaths important caveat update does include texas is daily data normal weekend lags are also reflected,real
4443,4443,4443,4443,4443,hashtag_indiafightscorona india scales historic peak records alltime high daily testing for first time close lakh covid tests conducted single day exponential rise total tests near cr,real
4444,4444,4444,4444,4444,rt highlights week checkmarkbuttonover lakh patients recovered one highest world checkmarkbuttonover crore samples tested s,real
4445,4445,4445,4445,4445,hashtag_covid vladimir putin has given russians two options you stay home weeks go jail years no middle ground russia vladimir putin has dropped tigers lions country push people stay home,fake
4446,4446,4446,4446,4446,we think setting roadblock if are someone can make chart knows think data fine if are someone will tweet high number without putting error bars mind is bad we do need virality,real
4447,4447,4447,4447,4447,govt giving rs lakhs municipalities covid patients,fake
4448,4448,4448,4448,4448,loudspeaker hashtag_coronavirusupdates roundpushpin hashtag_covid india tracker as september am rightarrowconfirmed cases rightarrowrecovered thumbsup rightarrowactive cases rightarrowdeaths hashtag_indiafightscorona hashtag_indiawillwin hashtag_staysafe via,real
4449,4449,4449,4449,4449,as coronavirus threatens americans glad have strong serious leader who trusts science helm,fake
4450,4450,4450,4450,4450,joe exotic tests positive coronavirus prison it confirmed,fake
4451,4451,4451,4451,4451,hashtag_indiafightscorona with sharply falling case fatality rate india has one lowest hashtag_covid mortality globally,real
4452,4452,4452,4452,4452,pictures egyptian nuns manufacture medical masks,fake
4453,4453,4453,4453,4453,hashtag_covid can spread people animals close contact take steps keep pet safe hashtag_covid,real
4454,4454,4454,4454,4454,with nearly new infections reported india total confirmed case count reaches record nine lakh union minister jitendra singh bjp leader ram madhav go selfquarantine j amp k bjp unit chief ravindra raina test positive covid hashtag_coronavirusfacts,fake
4455,4455,4455,4455,4455,note in earlier version thread posted incorrect number today reported deaths we deleted tweet posted wrong chart deleted all numbers charts are correct our apologies errors,real
4456,4456,4456,4456,4456,hashtag_raise voice against smallbluediamondgdp crash smallbluediamondmassive unemployment smallbluediamondrising coronavirus cases smallbluediamondsale profitmaking psu is smallbluediamondincreasing farmer suicide smallbluediamondrise crimes against women,fake
4457,4457,4457,4457,4457,rt health ministry issues updated advisory hashtag_covid testing simplified testing procedure amp ondemand testing f,real
4458,4458,4458,4458,4458,hashtag_coronavirusupdates hashtag_indiafightscorona union govt releases rs cr ii installment hashtag_covid financial package statesuts,real
4459,4459,4459,4459,4459,no covid cases are totally harmless claim is false,fake
4460,4460,4460,4460,4460,andhra pradesh chief minister ys jagan reddy has claimed paracetamol is medication coronavirus,fake
4461,4461,4461,4461,4461,a video has viewed tens thousands times facebook twitter youtube alongside claim shows italian nationals expressing gratitude china providing aid novel coronavirus pandemic,fake
4462,4462,4462,4462,4462,philippines president rodrigo duterte claimed late night address ormoc city mayor richard gomez said would accept anyone returning elsewhere enter city,fake
4463,4463,4463,4463,4463,our daily update is published we tracked million tests k yesterday note can track tests state reports for details see,real
4464,4464,4464,4464,4464,tucker carlson claimed coronavirus poses virtually zero threat children teachers the risk death covid increases with age carlson claim ignores risk illness hospitalization longterm health problems,fake
4465,4465,4465,4465,4465,the italian government wants bill gates arrested,fake
4466,4466,4466,4466,4466,tabligi jamat members india are licking plates spread covid,fake
4467,4467,4467,4467,4467,a nigerian in germany has developed a covid herbal cure,fake
4468,4468,4468,4468,4468,a drug coronavirus has found,fake
4469,4469,4469,4469,4469,total laboratories initiated independent testing covid for details visit hashtag_icmrfightscovid hashtag_indiafightscorona,real
4470,4470,4470,4470,4470,covid cases are big number testing united states,fake
4471,4471,4471,4471,4471,this is state things note or ks ky la pa nh ri did report new cases today,real
4472,4472,4472,4472,4472,three videos have viewed tens thousands times multiple posts facebook alongside claim show people died contracting novel coronavirus india,fake
4473,4473,4473,4473,4473,rt people are recovering hashtag_covid might higher risk getting sick hashtag_wildfire smoke know do,real
4474,4474,4474,4474,4474,the score contains simple components reporting positives reliably nv fails reporting negatives sometimes eg ny ca reporting negatives reliably reporting commercial tests all labs have report positives,real
4475,4475,4475,4475,4475,how get tested please contact state ncdc listed communication channels provide relevant details including symptoms travel history stay home wait advice,real
4476,4476,4476,4476,4476,the latest cdc hashtag_covidview report shows percentage deaths attributed hashtag_covid increased june july this is first multiweek increase reported since midapril however indicator has since decline,real
4477,4477,4477,4477,4477,new rules banning social gatherings six people have introduced across england scotland wales but are new rules happens break do differ across nations backhandindexpointingdown,real
4478,4478,4478,4478,4478,the coronavirus invented patented usa planted china,fake
4479,4479,4479,4479,4479,this messed cause i total against i had test done rushed er,fake
4480,4480,4480,4480,4480,new cases hashtag_covidnigeria plateau fct lagos delta kaduna bayelsa enugu ekiti bauchi ogun edo oyo rivers adamawa osun nasarawa ebonyi kwara gombe imo confirmed discharged deaths,real
4481,4481,4481,4481,4481,hospitalizations continue rise we recorded yesterday note we are seeking guidance states interpret hospitalization data it is always clear whether states mean many people are hospitalized now cumulatively,real
4482,4482,4482,4482,4482,claim is covid virus,fake
4483,4483,4483,4483,4483,a cure covid called fabunan antiviral injection has already approved government the drug developed filipino doctor zambales,fake
4484,4484,4484,4484,4484,a claim novel coronavirus never detected major chinese cities beijing shanghai has shared repeatedly facebook twitter instagram,fake
4485,4485,4485,4485,4485,a study showed million people north carolina have exposed virus,fake
4486,4486,4486,4486,4486,hashtag_indiafightscorona unprecedented upsurge hashtag_covid testing india touches new peak cr tests,real
4487,4487,4487,4487,4487,take daily precautions help prevent spread respiratory illnesses like hashtag_covid learn protect coronavirus covid,real
4488,4488,4488,4488,4488,prolonged use masks causes lack oxygenation,fake
4489,4489,4489,4489,4489,georgian homeopath discussed homeopathic drug with crocodile blood cures coronavirus,fake
4490,4490,4490,4490,4490,coronavirus can transmitted mosquitos during summers mosquitoborne diseases see upward surge false claim did rounds whatsapp groups creating panic join hashtag_mainbhinewschecker initiative stop spread misinformation fake news,fake
4491,4491,4491,4491,4491,local resident admits is new year is resolution to start saving leftover ketchup packets from bu hashtag_coronavirus,fake
4492,4492,4492,4492,4492,states territories reported k new casesand positive rate ticked,real
4493,4493,4493,4493,4493,another candidates are earlier stages development are evaluated inclusion covax facility hashtag_covid,real
4494,4494,4494,4494,4494,there is one new zealand receiving hospitallevel care covid yesterday laboratories completed tests that brings total number tests completed date our sevenday rolling daily average tests is,real
4495,4495,4495,4495,4495,if have certain underlying medical conditions are increased risk severe illness hashtag_covid matter age find tips protect,real
4496,4496,4496,4496,4496,we are limiting can see people home encouraging people go back work independent sage is stephen reicher says something must done response rising hashtag_covid cases rule six is joined policy,real
4497,4497,4497,4497,4497,how do i get tested hashtag_covid call state hotline stay home amp wait instructions the state team will arrange sample collection amp transportation location lab remain selfisolation testing is hashtag_takeresponsibility,real
4498,4498,4498,4498,4498,our daily update is published we tracked total completed tests thousand yesterday note can track tests state reports and states report negative tests for details see,real
4499,4499,4499,4499,4499,india is ayush ministry has certified coronil medicine,fake
4500,4500,4500,4500,4500,it will difficult put exact date availability hashtag_covid vaccine however union health minister has recently stated india is first vaccine hashtag_novel hashtag_coronavirus could developed end year,real
4501,4501,4501,4501,4501,zombie preparedness defense cdc covid response hashtag_zombies hashtag_covid hashtag_cdc hashtag_facemasks,fake
4502,4502,4502,4502,4502,our daily update is published some numbers are coming back dip holiday weekend states reported k new cases today k new tests were reported today deaths were reported today several days unusually low death figures,real
4503,4503,4503,4503,4503,bidensoetoro harris ccp amp associates caused present covid bioweapon disaster bidensoetoro ccp amp associates should pay whole world damages international law lawyers get cracking,fake
4504,4504,4504,4504,4504,the market purchase tests bulk is crowded information asymmetry is extreme we have heard several stories hospitals smaller government entities outbid larger government buyers one vendor tripled price overnight,real
4505,4505,4505,4505,4505,coronavirus demonstrations madrid ahead monday is tough new lockdown measures,real
4506,4506,4506,4506,4506,over twothirds national covid deaths were reported south today the northeast midwest accounted less reported deaths,real
4507,4507,4507,4507,4507,true it is still nationally though is extremely high i have story coming,real
4508,4508,4508,4508,4508,acc gym individuals must maintain min distance ft much feasible it is recommended wear hashtag_visor exercising gym use hashtag_facemask particular hashtag_n exercise may cause difficulty breathing,real
4509,4509,4509,4509,4509,one mexico is greatest bullfighters swears he caught la coronavirus from bull spit hashtag_coronavirus hashtag_bulls,fake
4510,4510,4510,4510,4510,large parts north east are set subjected tighter lockdown restrictions will announced tomorrow sky news understands,real
4511,4511,4511,4511,4511,a senior police inspector is infected with covid bhagalpur central jail india,fake
4512,4512,4512,4512,4512,another person has tested positive is employee finance now this is workplace first case reported this person has admitted north shore hospital overnight has discharged,real
4513,4513,4513,4513,4513,chair nhs test trace baroness dido harding says demand hashtag_covid test is multiples test capacity have today adds people get hashtag_coronavirus test do have symptoms latest,real
4514,4514,4514,4514,4514,video doctors attacked old city hyderabad went screen locals covid,fake
4515,4515,4515,4515,4515,telemedicine may good alternative avoiding doctor is office covid,real
4516,4516,4516,4516,4516,work is ongoing raise funds r amp d procurement hashtag_covid vaccines lowerincome countries via covax advance market commitment backhandindexpointingrightmediumlightskintone,real
4517,4517,4517,4517,4517,see whole time army is collecting data case have proof fort detrick created corona virus have proof transferred wuhan labs see main reason attack get back god i winning war,fake
4518,4518,4518,4518,4518,in absence safe vaccine prevent hashtag_covid must rely nonpharmaceutical interventions face mask use between august commemorate hashtag_worldmaskweek reinforce use face masksfacewithmedicalmask hmh ongoing briefing stream backhandindexpointingdownmediumskintone,real
4519,4519,4519,4519,4519,hashtag_indiafightscorona recovery rate races beyond total recoveries are soon cross million,real
4520,4520,4520,4520,4520,who announced alcohol does kill corona virus,fake
4521,4521,4521,4521,4521,children with covid mis show symptoms involve cns pns,real
4522,4522,4522,4522,4522,as pm th april correct breakdown cases state is follows lagos fct kano osun oyo edo ogun kwara katsina bauchi kaduna akwa ibom delta ekiti ondo enugu rivers niger benue anambra,real
4523,4523,4523,4523,4523,breathing hot air sauna hairdryer can kill novel coronavirus,fake
4524,4524,4524,4524,4524,covid update there are two new cases covid report the first case is returnee managed isolation second is health worker works auckland quarantine facility,real
4525,4525,4525,4525,4525,a pandemic can make us realize are truly connected home across whole world cdc hashtag_diseasedetective rachael zacks deployed seattle test one united states firstknown hashtag_covid patients her story,real
4526,4526,4526,4526,4526,all said testing capacity is still severely constrained appears quite unevenly distributed around country,real
4527,4527,4527,4527,4527,hashtag_indiafightscorona updates hashtag_covid india total cases most affected states,real
4528,4528,4528,4528,4528,there is one new zealand receiving hospitallevel care covid the total number confirmed cases covid remains is number report world health organization,real
4529,4529,4529,4529,4529,rt airborne hashtag_covid transmission can occur health care settings specific medical procedures generate small droplets,real
4530,4530,4530,4530,4530,thank god new covid clusters mostly affecting low paid workers direct provision amp travelling community,fake
4531,4531,4531,4531,4531,an excerpt document ministry health with following message this document march government spain requires nursing homes keep elderly with covid symptoms locked rooms preventing going hospital treated so died alone tremendous,fake
4532,4532,4532,4532,4532,hashtag_indiafightscorona india scales new peak cr total hashtag_covid tests tests per million continuous rise pegged today,real
4533,4533,4533,4533,4533,the hashtag_ncdcrrt supported kogi state ministry health sormas training hashtag_covid disease surveillance amp notification officers eoc members amp pillar leads ncdc remains committed strengthening digital disease data management across states hashtag_takeresponsibility,real
4534,4534,4534,4534,4534,daily numbers texas included backlog covid cases we removed historical count daily value trend consistency have included cumulative numbers website,real
4535,4535,4535,4535,4535,covid is number cause death us,real
4536,4536,4536,4536,4536,the cdc may have stop calling covid epidemic due remarkably low death rate,fake
4537,4537,4537,4537,4537,about one three adults used household cleaners disinfectants unsafely prevent hashtag_covid using bleach food products improperly using household cleaners disinfectants hands skin read,real
4538,4538,4538,4538,4538,coronavirus is caused bat soup,fake
4539,4539,4539,4539,4539,twitter suspends chinese virologist says covid made wuhan lab,fake
4540,4540,4540,4540,4540,maharashtra is covid tally has crossed lakh mark people are still positive people have recovered people have lost lives india is coronavirus recovery rate stands health ministry said hashtag_coronavirusfacts,fake
4541,4541,4541,4541,4541,world health organisation protocol amp procedure of lockdown periods for controlling on most dangerous virus step day step days after days step days after days step days,fake
4542,4542,4542,4542,4542,governments must ensure measures are place surveillance testing contact tracing engage empower communities focus vulnerable groups including older persons hashtag_rcafro hashtag_covid,real
4543,4543,4543,4543,4543,the portuguese soccer player cristiano ronaldo decided turn hotels free hospitals,fake
4544,4544,4544,4544,4544,the nasal swab test covid damages bloodbrain barrier can lead brain infections,fake
4545,4545,4545,4545,4545,coronavirus scotland bans household visits covid rules tightened,real
4546,4546,4546,4546,4546,matt hancock says testing capacity is record levels urges people get hashtag_covid test have symptoms get story,real
4547,4547,4547,4547,4547,in imo state hashtag_ncdcrrt is supporting health promotion team train social mobilization officers state teams will conducting mass sensitisation exercise community testing adherence preventive measures hashtag_covid lgas,real
4548,4548,4548,4548,4548,and i thought snake ko covid nahi hota facewithrollingeyesfacewithrollingeyesfacewithrollingeyes ps has nothing do with testing positive covid speaknoevilmonkeyspeaknoevilmonkeyspeaknoevilmonkey,fake
4549,4549,4549,4549,4549,under influence hot weather ie high air temperature number patients with coronavirus supposed decrease the novel coronavirus even exists dies high temperature,fake
4550,4550,4550,4550,4550,florida reported astounding k cases today no state has ever reported many infections it worth remembering tests were available april suppressed new york confirmed cases florida started reporting current hospitalizations week,real
4551,4551,4551,4551,4551,in order save pakistani people coronavirus prime minister imran khan has started prayers shiva temple ciyal kota pakisthan had closed years,fake
4552,4552,4552,4552,4552,new cases hashtag_covid reported lagos kano ogun bauchi borno gombe sokoto edo jigawa zamfara rivers enugu delta fct nasarawa as pm th april confirmed cases hashtag_covid reported nigeria discharged deaths,real
4553,4553,4553,4553,4553,american researcher charles lieber arrested selling novel coronavirus chinese,fake
4554,4554,4554,4554,4554,a whatsapp forward claims covid vaccine is ready announced us president donald trump will launched next sunday it also claims vaccine discovered us scientists can cure covid infected patient within hours with whatsapp forward alleged image vaccine is also shared,fake
4555,4555,4555,4555,4555,a curfew could introduced across london help prevent second wave hashtag_coronavirus according public health director,real
4556,4556,4556,4556,4556,the virus can overcome drinking hot water every minutes avoiding cold drinks ice cream going sun kill virus with selfdiagnostic guideline hold breath seconds do cough do choke do feel tension lungs have cystic fibrosis lungs situation is reversible,fake
4557,4557,4557,4557,4557,children are almost immune disease,fake
4558,4558,4558,4558,4558,almost two thousand people have died already united states according tracking new deaths were reported last hours,real
4559,4559,4559,4559,4559,rt many statesuts have performed better with encouraging figures national average recovery rate fatali,real
4560,4560,4560,4560,4560,breaking news just days updating website has abruptly deleted information aerosols are main covid mode transmission,real
4561,4561,4561,4561,4561,bharat biotech will start phase trials october covaxin indian company inactivated coronavirus vaccine candidate hashtag_covid r amp d roundup,fake
4562,4562,4562,4562,4562,they said week ago had icu beds but have ramped capacity lot time,real
4563,4563,4563,4563,4563,several countries across europe have announced new hashtag_coronavirus restrictions largest cities recent surges infections,real
4564,4564,4564,4564,4564,china concerned western authoritarian government will cover coronavirus outbreaks hashtag_coronavirusupdates hashtag_covid,fake
4565,4565,4565,4565,4565,shopping malls crowded italy pandemic,fake
4566,4566,4566,4566,4566,day treatment hashtag_covid drug candidate hashtag_remdesivir announces gilead sciences inc,real
4567,4567,4567,4567,4567,coronavirus detection is possible holding breath seconds,fake
4568,4568,4568,4568,4568,of new cases reported case inadvertently reported osun state this case oyo state the correct breakdown is follows lagos osun fct edo ondo oyo,real
4569,4569,4569,4569,4569,no oklahoma didn have positive test rate covid is tulsa rally,fake
4570,4570,4570,4570,4570,news production the batman paused robert pattinson catches covid wearing mask didn cover mouth,fake
4571,4571,4571,4571,4571,don eat cabbage per who report coronavirus stays cabbage long time,fake
