,cleaned_text,label
5028,note variability come pm et commit time state early late number file different daily bucket,real
5029,rt hashtagcovid bulletin recovery india grow difference active case widen recover patient time ac,real
5030,govt clarifie pradhan mantri suraksha bima yojana hashtagpmsby cover hashtagcovid related death pib say pradhan mantri jeevan jyoti bima yojana pmjjby cover hashtagcovid death certain condition,fake
5031,ncaa search new way exploit student athlete cancellation march madness hashtagcovid hashtagmarchmadness,fake
5032,nfl announce prohibit cardboard cutout fans nfl stadium hashtagfootballamerican hashtagcoronavirus,fake
5033,allow pandemic rob young people future economic opportunity work build,fake
5034,smart city hospital launch bihar government covid treatment swimming pool,fake
5035,anubis logo covid testing center,fake
5036,announce conclude advanced exploratory talk european commission supply million dose mrna read,real
5037,rt highlights week checkmarkbuttonover crore sample test far checkmarkbuttonover million test hour checkmarkbuttonover lak,real
5038,case consider recover covid bring total number active case,real
5039,united kingdom woman try coronavrus vaccine die,fake
5040,ppe shortage dire nursing home turn etsy,real
5041,goi recommend use sodium hypochlorite phenolic disinfectant alcohol disinfection hashtagcovid chloroxylenol benzalkonium chloride disinfectant find effective coronavirus manufacturer instruction,real
5042,look texas rise case outpace rise testing hospitalization increase,real
5043,list statesterritorie african american covid death substantially exceed community share population alabama arkansas california colorado connecticut dc florida georgia illinois indiana kansas kentucky louisiana maryland michigan mississippi,real
5044,video view ten thousand time multiple post facebook twitter april alongside claim show arrest indian activist trupti desai attempt buy alcohol governmentimpose lockdown trigger covid pandemic,fake
5045,air india chicagodelhi flight passenger charge x f,fake
5046,important remember diagnostic testing capture small actual infection northeast outbreak setting record confirm case certainly total infection spring peak right,real
5047,daily update publish state report k test k new case considerable jump midweek typical reflect return normal report east coast weather problem death toll,real
5048,covid update today new confirm case covid report relate cluster auckland auckland base new import case community case link church auckland household contact,real
5049,potential requirement wear mask public secretly government plot covidiot voluntarily selfisolate home,fake
5050,kochi prefectural assembly return wuhan refuse test infect coronavirus,fake
5051,crossmark stop hashtaghydroxychloroquine treat hashtagcovid,real
5052,video show healthcare professional hospital display hopeful message caption state video film moinhos de vento hospital porto alegre brazil manage cure covid patient icu celebrate,fake
5053,leicester want lockdown rule translate indecipherable slang,fake
5054,rt hashtagcoronavirusoutbreak covid affected country claim life total people hav,real
5055,nyc mayor rudolph giuliani say buy m share novartis primary supplier hydroxychloroquine early february,fake
5056,hashtagindiafightscorona india hashtagcovid recovery cross historic peak million,real
5057,uk hashtagcovid alert level move level level mean transmission virus high rise exponentially late threat hashtagcoronavirus backhandindexpointingdown,real
5058,crisis yemen covid virus present triple emergency country president international rescue committee say yemen test million population,real
5059,pulaski county arkansa thank social distancing estimate hospital overload stayathome order county home little rock population infect death,real
5060,president trump say sign executive order change coronavirus hashtagdonaldtrump,fake
5061,recent storm impair florida ability test confirm case large gap open total number test state reporting number unique people test report,real
5062,night firstever virtual dnc different gov cuomo recreate covid press briefing complete powerpoint sen sander speak impressive pile firewood fact politifact rundown,fake
5063,bachelorette strange thing film tv show delay coronavirus,fake
5064,dr rashid buttar state dr anthony fauci responsible cause new coronavirus pandemic death record cause covid,fake
5065,india record new case country confirm case tally reach lakh andhra pradesh state reach lakh mark confirm coronavirus case maharashtra tamil nadu hashtagcovid hashtagcorona hashtagcoronavirusupdate,fake
5066,hashtagindiafightscorona hashtagcovid infection remain concentrated state contribute new case,real
5067,majority covid deaths united states happen medical facility people die home,fake
5068,official figure new people test positive covid england september september substantial increase compare end august,real
5069,typically die solely infectious disease expert say cdc quietly adjust coronavirus death,fake
5070,cctv man throw currency note petrol pump navsari tvnew,fake
5071,tunisian researcher speak video find cure covid,fake
5072,kentucky derby run jockey churchill downs race track september covid hashtagkentuckyderby,fake
5073,video girl collapse store affect coronavirus,fake
5074,keycapwe heaven earth ensure equitable access diagnostic therapeutic vaccine continue country use tool disposal suppress hashtagcovid transmission save life vaccine hashtagunga hashtagun,real
5075,yesterday laboratory complete test test people manage isolation quarantine low number monday,real
5076,seven emirate united arab emirates uae ban burial people die contract novel coronavirus,fake
5077,rt hashtagindiafightscorona india total recovery cross lakh patient recover time active,real
5078,infuse hospitalize covid patient blood plasma recover appear benefit nationwide survey study lack placebo group leave researcher unable properly interpret datum quick read,real
5079,today active hashtagcovid case hashtagnagpur hashtagmaharashtra hashtagcovid hashtagcovid hashtagcovid hashtagcovid hashtagcovidindia hashtagcovidupdate hashtagcoronaupdate hashtagcorona hashtagcoronavirus hashtagcoronavirusindia hashtagcoronavirusupdate hashtagcoronaviruspandemic,real
5080,pm th march confirm case death breakdown case state real time currently lago fct ogun enugu ekiti oyo edo bauchi osun river benue kaduna,real
5081,new guideline recommend encourage child masturbate,fake
5082,people arrive tirur kerala india mumbai train escape sight authority avoid quarantine,fake
5083,tell year later vaccine,fake
5084,late cdc hashtagcovidview report show decrease nationally early june percentage people test positive hashtagcovid increase slightly part country learn,real
5085,philippine vice president leni robredo show quote card advise public suck cough prevent spread novel coronavirus,fake
5086,chloroquine potent inhibitor sars coronavirus infection spread virology journal official publication dr fauci nih,fake
5087,rt child miss routine vaccination hashtagcovid lead far great avoidable suffering death pa,real
5088,shift government new emergency covid law,fake
5089,message chain claim stanford hospital give advice drink water minute order prevent covid,fake
5090,recovery trial yr old rmds associate high risk hospitalization hashtagcovid,real
5091,rt hashtagindiafightscorona steep exponential rise hashtagcovid recoverie lakh sept,real
5092,friend check clorox wipe know human coronavirus list thing wipe kill check wipe sure list suspect new virus news medium want believe,fake
5093,mesenchymal stem cell reconsider weapon bodywide damage cause covid,real
5094,great support church faith base organisation alert level understand important practise faith limit gathering currently apply public private gathering review,real
5095,video woman claim pneumonia hiv cardiovascular patient treat hospital covid isolation ward view thousand time multiple post facebook twitter footage include superimpose text claim hospital abbasi shaheed hospital staterun facility pakistani city karachi,fake
5096,old drug new trick fish tank additive treat coronavirus,fake
5097,daily update publish state report k test k case death see month saturdaymonday number tend low tuesdayfriday compare sunday case death,real
5098,role play reduce slow transmission hashtagcovid social distancing way prevent spread covid mean avoid crowded place maintain distance prevention tip,real
5099,covid lead generation lose medical research,real
5100,alabama report new daily case time,real
5101,rt checkmarkbuttonmore crore test conduct far checkmarkbuttonmore lakh patient recover far checkmarkbuttonthe case fatality rate,real
5102,icmr proud announce completion annual account time covid pandemic council complete goi pilot project financial system like pfms tsa icmr commit shoulder duty entrust goi future india,real
5103,country essential service nutrition immunization disrupt million child miss month school hashtagcovid,real
5104,puerta de hierro hospital madrid use floor president family,fake
5105,containment zone refer specific geographical area positive case coronavirus find dynamic nature fit nationally representative sample hashtagindiafightscovid,real
5106,study question link vitamin d concentration difference covid severity ethnic group,real
5107,nonvegetarian food meat consumption lead infection,fake
5108,rt hashtagcovid update backhandindexpointingrightindia continues scale new peak covid test backhandindexpointingrightmore lakh sample test con,real
5109,photo circulating facebook nigeria appear president muhammadu buhari shake hand nation code conduct bureau chairman mohamme isa man wear face mask seemingly precaution novel coronavirus pandemic,fake
5110,sage report end august find report symptom england fully selfisolate home require week,real
5111,hashtagcovid symptom day develop infect people symptom asymptomatic mild symptom infect hashtagtakeresponsibility protect checkmarkbuttonobserve physical distancing personwalkingmediumskintone personwalkingmediumskintone checkmarkbuttonwear face maskfacewithmedicalmask checkmarkbuttonwash hand frequently sweatdroplet,real
5112,remain deeply entirely committed success actaccelerator hashtagcovid,real
5113,protocol procedure lockdown period lockdown relax april reimpose april india,fake
5114,datum issue continue plague state regional testing picture show day daily testing average appear peak south july,real
5115,people buy industrial bleach hope act antidote novel hashtagcoronaviru,fake
5116,nasa satellite video show coronavirus retreat india,fake
5117,new case hashtagcovid lago ogun fct borno kaduna river ebonyi kwara katsina edo delta kano bauchi bayelsa imo plateau ondo nasarawa gombe oyo case hashtagcovidnigeria discharged death,real
5118,people receive hospital level care covid auckland community cluster patient north shore hospital stable isolation ward connect community cluster critical icu,real
5119,new report find people year age die hashtagcovid februaryjuly death occur black hispanic american indianalaska native person learn,real
5120,clownvirus pandemic political correctness spread infect sjws attack zombie apocalypse hashtagpoliticalcorrectness,fake
5121,healthcare worker die hashtagcovid african american asianpacific islander,real
5122,italian president break surrender covid epidemic,fake
5123,facebook post share time feature image letter purportedly hospital recommend people drink alcohol help reduce risk novel coronavirus infection,fake
5124,warn evidence corona virus spread petrol pump tesco ensure glove sanitizer self serve pump carmarthen neath suggest use morrison care come look,fake
5125,daily press briefing ongoing ptf coordinator boss mustapha announce new bed isolation facility abuja drive private sector tune late update hashtagcovidnigeria livestream,real
5126,beat virus warm water salt vinegar,fake
5127,say president donald trump announce scientist finally find vaccine cure corona virus,fake
5128,metformin low risk fatal covid,real
5129,coronavirus cure sniff clove camphor drink water virus stomach acid stomach kill virus,fake
5130,slow spread hashtagcovid cdc recommend people wear mask public setting people live household especially social distancing measure difficult maintain learn,real
5131,free horse thoroughbre horse need home sugarcreek sit slaughter gentleman die covid son want,fake
5132,doctor say coronavirus kill cause common cold,fake
5133,wuhan spell backwards nahuw way jos coronavirus didn start hashtagcoronavirus hashtagrichardnixon hashtagnapoleon,fake
5134,image showing condition flood covid ward hospital bihar,fake
5135,post covid impact dietary supplement personalize nutrition market revenue growth,fake
5136,hashtagindiafightscorona continuous rise test million day secretary hashtagstaysafe hashtagindiawillwin,real
5137,new update search feature help find answer question hashtagcovid try new function hashtagfaq page,real
5138,purport notice issue pakistan red crescent pakistan health department covid isolation rule share thousand time facebook advisory claim family kill isolation able hold funeral burial,fake
5139,country report reduction outpatient care attendance low demand factor hashtagcovid lockdown financial difficulty backhandindexpointingright,real
5140,update today new case covid report manage isolation quarantine nz day case covid acquire locally unknown source total number active case remain,real
5141,social medium network invite allege aid grocery supply home mandatory isolation seek mitigate impact covid pandemic country,fake
5142,mere pass shab nahi hai neutralfaceneutralfaceneutralface seriously dangerous virus fake azadi coronavirus,fake
5143,common cold cause positive covid test,fake
5144,case recover total number active case import case miq facility community case,real
5145,day week state see record high day new case,real
5146,hashtagindiafightscorona maintain daily testing spree lakhs india test crore test million tpm rise peg today,real
5147,video claim italy discover covid bacteria virus,fake
5148,people contact test negative covid test leave manage isolation remain test departure facility people refer test result,real
5149,new case hashtagcovidnigeria plateau lago fct ogun oyo ekiti kwara ondo anambra imo nasarawa river gombe edo akwa ibom confirm discharge death,real
5150,absolutely madhu ji family member infect hashtagcovid week gargle haldi thrice kadha twice steam thrice haldi milk night coronil pack swasari coronil twice get negative following aboveremaine home isolation,fake
5151,grobse impt covid patient r ventillate bitte source air fan blower open window door etc care centre drs r keep offshut fur fear virus travel centre m remote merci entschuldigung swizerdeutsch,fake
5152,hashtagindiafightscorona nearly new case report state state contribute new recover case hashtagstaysafe hashtagindiawillwin,real
5153,coronavirus case remove texas total state count remove test positive antigen test fastacte test high rate false negative,fake
5154,check guide way avoid misinformation coronavirus pandemic,fake
5155,people tokoroa test positive covid move quarantine facility auckland family close contact self isolation return negative test,real
5156,countin flower wall nothin die boredom hashtagdonaldtrump hashtagcoronavirus hashtagaugustamaster,fake
5157,california see rise case count number look solid positive low hospitalization growingbut week state appear turn,real
5158,guidelines schools telangana reopen academic year,fake
5159,government india plan exit lockdown phase,fake
5160,graphic video view ten thousand time multiple post facebook twitter alongside claim show islamist extremist kill hindu man indian state rajasthan india covid lockdown,fake
5161,rt lakh hashtagcovid hashtagtest day little day begin april shortage ventilator pp,real
5162,rt thank confirm neil ferguson imperial model point covid death sweden,real
5163,fever cough loss taste smell certain symptom hashtagcovid think covid think near covid contact healthcare provider medical advice,real
5164,rt precious wake condition improve dr byer resident physician roll tablet computer room,real
5165,trump midcourse correction hashtagdonaldtrump hashtagcoronavirus hashtagpresidentialelection hashtagmailinvote,fake
5166,covid achha chalta hu boy breathe hast singing hindi song,fake
5167,acc day voluntary hashtaghomequarantine assign passenger arrive hashtagrajasthan hashtagsymptomatic passenger isolate take near health facility hashtagcovid hashtagcovid hashtagcovid hashtagcovid hashtagcovid hashtagcoronavirus,real
5168,briton set bask warm temperature sunday people urge follow hashtagcoronavirus restriction case rise,real
5169,file misinformation bill gates coronavirus vaccine,fake
5170,word straightforward science failure chloroquine hydroxychloroquine efficacy treat covid,fake
5171,hashtagindiafightscorona roundpushpin increase gap hashtagcovid recover active case india september backhandindexpointingdown hashtagstaysafe hashtagindiawillwin,real
5172,problem test people strain coronavirus specifically covid reliable test specific covid virus,fake
5173,inherit broken test covid,fake
5174,late cdc hashtagcovidview report show proportion death certificate code relate hashtagcovid decrease week ago week,real
5175,child largely spare severe health effect virus suffer way hashtagcovid,real
5176,amid covid republican governor decide play football threefourth democratic governor decide play probably play,fake
5177,entire team collaborate factcheck president trump night axios interview roundup verifying claim covid testing death rate comment late rep john lewis,fake
5178,recovery past hour india record big singleday spike recovery nation recovery rate coronavirus infection stand bihar th indian state cross grim benchmark lakh covid case hashtagindian hashtagindependenceday,fake
5179,daily update publish state report k test k case covid death,real
5180,demand fair probe hashtagjusticfortarun aiims administration shift tarun icu tarun covid patient security cover icu smartphone whatsapp message direct probe hum sawaal utakar hownsle todti hai,fake
5181,stuff come online day hard build hardy op team gruele highpressure data operation building website visualization presentation datum soon,real
5182,hashtagcoronavirus damage lung woman s receive double hashtaglungtransplant,real
5183,currently hashtagcontainmentzone hashtagsouthdelhi district hashtagdelhi hashtagcovid hashtagcovid hashtagcovid hashtagcoronaupdate hashtagcoronavirusindia hashtagcoronavirusupdate hashtagcoronavirus hashtagcovidupdate,real
5184,maduro quote work sergio quintero venezuelan doctor claim find natural antidote sickness argue virus create united states biological weapon,fake
5185,indian health department issue notification advise people drink ml water avoid spicy food travel crowd space till march,fake
5186,core belief general project like actively work maximum virality raw statistic number need context provide include home,real
5187,hashtagindiafightscorona roundpushpinincreasing gap hashtagcovid recover active case india september backhandindexpointingdown hashtagstaysafe hashtagindiawillwin,real
5188,claim recommend wear mask covid false,fake
5189,people trust hashtagcoronil cure hashtagcorona,fake
5190,covid help urologist embrace telemedicine,real
5191,madagascar covid free april registering recovery confirm case,fake
5192,coronavirus resist attempt change hashtagdeath hashtagvirus hashtagpandemic hashtagcoronaviru,fake
5193,mr mandetta single president covid denialism big problem tackle pandemic aim miracle believe chloroquine write minister,fake
5194,wetherspoon reveal total member staff catch hashtagcoronavirus pub chain reopen,real
5195,datum point today holiday weekend florida number alarm state report new case day data current covid hospitalization fl,real
5196,august contact trace team identify close contact case contact selfisolating process contact rest,real
5197,press event ask coronavirus,fake
5198,coronavirus r number increase,real
5199,patronize nonofficial outlet hashtagcovid test government work hard improve quick sample collection release test result hashtagtakeresponsibility,real
5200,italian prime minister say country exhausted option fight coronavirus pandemic plead god rescue people,fake
5201,hashtagindiafightscorona india record hashtagcovid recovery past hrs recovery rate today lakh total recovery exceed active case lakh,real
5202,set realistic expectation patient chronic condition key hashtagmelasma,real
5203,daily update publish track million test k yesterday secondhigh daily total see note track test state report detail,real
5204,health secretary matt hancock admit challenge hashtagcoronavirus testing system follow sharp rise demand story,real
5205,trump explain sarcastic hashtagdonaldtrump hashtagfakenew hashtagcovid,fake
5206,family member die infected corona virusanguishedface heart cryingfacei,fake
5207,well news great state texas report antigen test tx right separate antigen result pcr reporting positive total number dataset soon antigen api,real
5208,video news report claim whatsapp going suspend brazil caption state suspension go place misinformation covid,fake
5209,total usd billion need access hashtagcovid tool act accelerator produce syringe billion vaccine dose pill million treatment petridish million test backhandindexpointingright,real
5210,image show long queue bus migrant deny permission enter uttar pradesh state government,fake
5211,future new study show iodine solution hashtagcovid take childhood line defence common cold sore throat iodine tincture betadine gargle,fake
5212,guideline disinfection common public place include office sodium hypochlorite phenolic disinfectant recommend disinfection hashtagcovid hashtagcovid hashtagcovid hashtagcovid hashtagcovid hashtagcoronavirus hashtagcoronavirusindia,real
5213,trump ensure america stimulus check bounce write hashtagstimuluscheck hashtagcovid hashtagtrumppressconf,fake
5214,wuhan surround wall hashtagchina hashtagcoronavirus hashtagcovid hashtaggreatwallofchina hashtagwuhan,fake
5215,confused mortality rate coronavirus casefatality rate explain difference,fake
5216,don use milk tear gas ocular care guidance pandemic,real
5217,cite retrovirus journal write professors flu vaccine contain coronaviruse kill dog cell line judy mikovits claim complete medical misinformationdisinformation discredit scientist,fake
5218,hashtagindiafightscorona roundpushpinincreasing number hashtagcovid testing labs indiabackhandindexpointingdown hashtagstaysafe hashtagindiawillwin,real
5219,late update ministry health new case covid report new zealand day new case report total number confirm case remain number report world health organization,real
5220,positivity rate show herd immuntiy reach,fake
5221,maduro accuse colombia promote intentional infection venezuelan migrant return country say biological weapon,fake
5222,false information hashtagcoronavirus test potential people getting test fact checker world busy debunk misinformation hashtagcoronavirusfact hashtagdatoscoronaviru,fake
5223,queen elizabeth say philippine president rodrigo duterte kind leader know way filipino lucky,fake
5224,deaths flu year covid,fake
5225,warn second wave pandemic catastrophic,fake
5226,week identify begin contract validate production quality pcr test week feb begin ship test lab world enable world track trace hashtagcovid world quickly,real
5227,germany united states good death people frankly important number,fake
5228,long sucker international space station warps orbit final frontier hashtagcoronavirus hashtagplayboy,fake
5229,prime minister ana brnabic claim number respirator state secret country,fake
5230,sterilization agent covid vax cause sterility patient sexual partner people take shoot,fake
5231,try coronil post covid,fake
5232,new fad disease call coronavirus sweeping headline funny patent coronavirus file grant,fake
5233,nba drug testing groupie bubble hashtagdrug hashtagcoronavirus hashtagnba hashtaggroupie hashtagorlando,fake
5234,forget try use macrolide like azithromycin start minimum day covid time prescribe azithromycin twice day mic level justify day prescription,fake
5235,member indian parliament rahul gandhi hire actor act migrant help covid lockdown,fake
5236,texas florida balanced budget california debt billion new york debt billion,fake
5237,joe exotic test positive coronavirus prison confirm,fake
5238,hashtagevinindia streamline vaccine flow network make powerful contribution strengthen health system ensure equity easy timely availability vaccine child hashtagimmunizationforall hashtagvaccineswork hashtagfullyimmunizeeverychild,real
5239,gates foundation planting microchips covid swab testing,fake
5240,news coronavirus showrunner want recast boris johnson,fake
5241,late update directorgeneral health new case covid report new zealand today total number case rise case test uruguay early april add number,real
5242,hold breath second claim effective selftest coronavirus,fake
5243,nhk world chinese language service call covid novel japanese coronavirus,fake
5244,image tired sri lankan healthcare professional lie ground inside operating theater room,fake
5245,bill gate plan introduce microchip implant register test andor vaccinate sarscov,fake
5246,state report k case today day average high point important caveat texas case old datum local health authority previously report,real
5247,today decide begin state number come long debate couldshould calculate realistic number ultimately decide use michigan number straight easy future analyst adjust raw number,real
5248,survive homeschoole lockdown tshirt gt gt gt assume survive homeschoole obviously,fake
5249,late update ministry health new case today sixth day row case confirm case total recover case yesterday bring total recover case,real
5250,florida man work home clock watch wish end work day hashtagcoronavirus hashtagselfisolation,fake
5251,marvin humes say go coronavirus letter boris johnson safe place worth day rochelle tell talk absolute shite usual,fake
5252,spain police official beat citizen enforce lockdown,fake
5253,increase confirm case hashtagcovidnigeria result scale testing capacity early sign community transmission door door testing take place communities lagos fct boss mustafa secretary,real
5254,news covid test positive boris johnson,fake
5255,probably see weekend lag effect week tuesday number tell lot great day total test positive rate stay low,real
5256,pm st april confirm case discharge death breakdown case state real time currently lago fct osun oyo ogun edo kaduna enugu bauchi ekiti river benue,real
5257,londoner expect police officer street capital helping enforce new hashtagcoronavirus restriction meet police say follow live update backhandindexpointingdown,real
5258,daily update publish state report k test k new case death hospitalization fall little major caveat decline strange datum alabama,real
5259,claim cow urinedung treat covid assam legislator haripriya fact claim add misinformationfearmongering fight disease scientifically anant bhan health researcher preventive medcure,fake
5260,hour construction st building huoshenshan hospital hashtagwuhan complete monday hospital expect hand military feb completion use hashtagcoronavirus patient,fake
5261,today acc total recover hashtagcovid case hashtagrecoveryrate india hashtagcovid hashtagcovid hashtagcovid hashtagcovid hashtagcovidupdate hashtagcoronaupdate hashtagcorona hashtagcoronavirus hashtagcoronavirusindia hashtagcoronavirusupdate hashtagcoronaviruspandemic,real
5262,rd september erroneously report additional confirmed case summary new confirm case total apologise error remain committed ensure transparent accurate reporting test result,real
5263,rt urgently need airport redexclamationmark thaali bajao redexclamationmark clappinghand bajao redexclamationmark coronil redexclamationmark bhabhi ji papad redexclamationmark petal shower redexclamationmark light redexclamationmark corona mat,fake
5264,hold breath let test covid,fake
5265,india play critical role provide coronavirus vaccine world anthony fauci hashtagcoronavirus hashtagcovid hashtagvaccine,fake
5266,sex fantasy roleplay nerd guide lockdown ending,fake
5267,post say study show chloroquine effective covid wrong thing covid drug wasn give human look primate cell infect sar,fake
5268,photo share thousand time facebook claim throat novel coronavirus patient,fake
5269,wuhan institute virology military fund gain function research bat coronavirus know nih funding end day let cut bullshit finger point country leader sign global ban gof research bury,fake
5270,today active hashtagcovid case hashtagbalasore district hashtagodisha hashtagcovidindiaseva hashtagcovid hashtagcovid hashtagcovid hashtagcoronaupdate hashtagcoronavirusindia hashtagcoronavirusupdate hashtagcoronavirus hashtagcovidupdate,real
5271,practice social distancing put space continue practice healthy habit like wash hand second stay home sick help slow spread hashtagcovid learn,real
5272,bollywood actor shahrukh khan donate crore million rupee pakistan,fake
5273,virus go away complacent director public health blackpool dr arif rajpura say concerned rise hashtagcovid rate part lancashire need sure follow guidance late,real
5274,nashville man feel life coronavirus hashtagcoronavirus hashtagnashville hashtagfamily hashtagcovid,fake
5275,knowledge covid improve new datum come update parameter fit know disease recently change model parameter want share change,real
5276,elisa granato yearold woman vaccine covid die,fake
5277,india record new positive covid case death icmr direct institute conduct clinical trial covaxin india potential coronavirus vaccine fast track approval aim launch august hashtagcoronavirusfact hashtagcovid,fake
5278,kingswood rest home morrinsville officially clear possible case covid,real
5279,enhance timely testing keep positivity rate low fatality rate low,real
5280,health minister edward argar insist average distance receive hashtagcovid test go mile add go test meet criterion hashtagkayburley,real
5281,rt hashtagcovid outbreak important know difference n respirator surgical mas,real
5282,kia ora carl thank feedback new case separate category recent travel community total number confirm case number graphic currently,real
5283,manage covid pandemic exhaustive distribution homoeopathic preventive arsenicum album hashtagindiafightscorona,fake
5284,dip oxygen saturation spo lt anybody person concern provide immediate medical attention proper diagnosis hashtagcovid hashtagcovid hashtagcovidindia hashtagcorona hashtagcoronavirus hashtagcoronavirusindia hashtagcoronaviruspandemic,real
5285,bill gates plot use covid testing future vaccine track people microchip,fake
5286,coronavirus boe warn recent case increase hold economy,real
5287,update april report case hashtagcovid total million state report case continue wear cloth face cover foot physical distance public,real
5288,return old normal foreseeable future roadmap situation control disease live hashtagcovid,real
5289,number new case lowabout kafter series high day day average fall k ny new case time weeks california texas new high yesterday lower today,real
5290,decide close partially close reopen school school guide riskbase approach maximize educational wellbee health benefit student teacher staff wide community help prevent new outbreak hashtagcovid backhandindexpointingright,real
5291,house speaker nancy pelosi wuhan china time release novel coronavirus sabotage uschina trade deal,fake
5292,initial datum show adult year old certain comorbiditie high risk die hashtagcovid,real
5293,reliance jio big telecom network india provide internet free coronavirus pandemic,fake
5294,mosquito transfer covid person person,fake
5295,public health response threat hashtagcovid include active monitoring people expose covid case cdc support statelocal public health official track close contact case learn,real
5296,whatsapp forward video round claim person belong tablighi jamaat keep isolation ward start wander naked viral forward claim person wander naked vulgar act intentionally,fake
5297,loudspeaker hashtagcoronavirusupdate checkmarkbuttonindia hashtagcovid recovery rate improve august roundpushpinsteady improvement india covid recovery rate hashtaglockdown initiation march hashtagindiafightscorona,real
5298,rt hashtagcoronavirusupdate backhandindexpointingrightnearly new recover case find statesut backhandindexpointingrightmaharashtra maintain,real
5299,boris johnson face demand labour explain proposal use army support police amid new hashtagcovid lockdown rule,real
5300,clearly obama administration leave kind game plan like,fake
5301,case hashtagcovid reinfection report world hashtagnovel hashtagcoronavirus new virus research ongoing question long person reinfecte subsequent infection milder etc,real
5302,note capture negative pende test way state report consider number low bind thread,real
5303,lockdown read read page,fake
5304,covid man insist die look good hashtagdeath hashtagcoronavirus hashtagcovid,fake
5305,report death toll bring dataset death,real
5306,unfortunately today people hospital covid stable isolation ward middlemore north shore hospital icu north shore waikato hospital want send family aroha,real
5307,photo show medical team send japan wuhan,fake
5308,chloroquine describe wonder drug corona viruse coordinate campaign big pharma cheap effective drug hashtagbigpharmapuppet,fake
5309,ftse pound come renew pressure investor eye prospect tough coronavirus restriction return uk europe,real
5310,homeopathic drug arsenicum album prevent coronavirus,fake
5311,today total number dedicate hashtagcovid hospital india centre state hashtagcovid hashtagcovid hashtagcovid hashtagcovidindia hashtagcoronaupdate hashtagcoronavirusindia hashtagcoronavirusupdate hashtagcoronavirus hashtagcovidupdate,real
5312,stop tasty fish fry refreshing alcoholic beverage alcohol kill,fake
5313,relax restriction level enjoy new freedom need border control strong covid,real
5314,state track contain covid according model state head right direction covid spread slow control fashion state low infection growth rate adequate testing sufficient icu capacity,real
5315,bharat bio tech vaccine receive permission central government th august available market corona vaccine great news today official permission,fake
5316,hashtagcoronavirusupdate roundpushpintotal hashtagcovid case india september rightarrow cureddischargedmigrate rightarrow active case rightarrow death total covid confirm case cureddischargedmigratedactive casesdeath hashtagstaysafe,real
5317,daily death remain near yesterday high,real
5318,project train staff volunteer hashtagathen hashtaggreecegreece distribute food water glove mask antiseptic liquid information hashtagcovid affect homelessness people inject drug sex worker migrant,real
5319,mention data testing reporting problem fl week flag wa trouble prevent state report negative result lower hosp number,real
5320,cdc new testing consideration help correctional detention facility plan prepare respond hashtagcovid learn test individual symptom hashtagcovid setting,real
5321,thank individual essential volunteer data day holiday labor project organizer lack datum need understand covid affect community,real
5322,low report daily death total late march substantially low monday day average fall low april expect number rise tomorrow previous week report lag,real
5323,use caution rely gaiter face shield help protect hashtagcovid researcher currently investigate effectiveness learn,real
5324,mask absolutely protect spread covid study find,real
5325,regional picture hospitalization south approach northeast peak number april note see erratic hospitalization number state,real
5326,testing remain decline day average test complete south kind decline see northeastern state emerge intense outbreak spring,real
5327,rt help stop hashtagcovid spread m distance alternative handshake,real
5328,million people country currently live local restriction infection rate increase area take close look effectiveness local lockdown read latest,real
5329,seven day roll daily average number test total number test complete new zealand date,real
5330,new case hashtagcovidnigeria fct lagos plateau kaduna abia gombe ondo imo delta ekiti kwara oyo bauchi kano katsina ogun yobe confirm discharged death,real
5331,pool covid testing require complex staff coordination provide reassurance community,real
5332,indian news channel claim coronavirus pandemic affect billion laborer india,fake
5333,compare covid death flu death important sure comparison rigorous thread explain,real
5334,people link community cluster remain auckland quarantine facility include people test positive covid household contact,real
5335,video chinese prime minister li keqiang visit mosque offering prayer seek protection country coronavirus,fake
5336,mask belief system blatantly ignore scientific evidence,real
5337,say develop antivirus include chip track movement,fake
5338,nrl player wife try link flu shot hashtagcovid instagram fact checker find evidence link believe misinformation internet read hashtagcoronacheck instead hashtagcoronavirusfact,fake
5339,care hashtagcovid prevent illness practice everyday preventive action clean hand avoid touch face unwashed hand limit contact sick frequently clean disinfect surface,real
5340,coronavirus stressful explain window upgrade parent,fake
5341,spanish education minister isabel cela wear purple latex gloves woman day demonstration afraid coronavirus,fake
5342,case man s arrive new zealand india june stay grand millennium hotel test positive covid routine testing day stay facility,real
5343,new case hashtagcovidnigeria lago oyo river delta ebonyi gombe ondo kaduna kwara ogun fct edo abia nasarawa imo bayelsa borno katsina sokoto bauchi plateau confirm discharged death,real
5344,breakdown case state real time currently lago fct ogun ekiti oyo total confirm case hashtagcovidnigeria,real
5345,update hashtagcovid rightarrow covid case adult rightarrow covid case child rightarrowreproduction nr gt adult aged rightarrowtarget intervention adult facilitate safe reopen school backhandindexpointingdownreport,real
5346,late update finance minister director public health today new confirm case covid additional death link st margaret cluster waitemat dhb staff member look case,real
5347,cheap widely steroid hail amajor breakthrough coronavirus treatment,real
5348,coronavirus inside air passenger excited doug ford cut public health hashtagonpoli hashtagcoronavirusoutbreak,fake
5349,inhale hot water steam kill coronavirus,fake
5350,covid pandemic set meeting sponsor bill melinda gates foundation,fake
