,cleaned_text,label
5236,hear infect coronavirus stay asymptomatic symptomatic shed significant virus hour symptom head cdc httpurl,UNINFORMATIVE
5237,clyburn brazenly admits suspected dems covid change america fit vision httpurl lucky need compromise suggest return work addition major cos hire m ge e,UNINFORMATIVE
5238,pentagon announce contractor work defense security cooperation agency crystal city va short distance pentagon die saturday covid complication report death dod case rip,INFORMATIVE
5239,grifter doctor promote fox news result orthodox jewish town fear resident infect covid httpurl,UNINFORMATIVE
5240,volatility result wuhan coronavirus end know thing widespread virus people recover widespread testing answer ll able answer bill gates right idea home test kit,UNINFORMATIVE
5241,wahyu hidayat heru sutantyo late doctor confirm die hashtag_covid sunday respectively pelni hospital bekasi pertamina hospital jakarta hashtag_rip indonesia httpurl,INFORMATIVE
5242,canada chief public health officer dr theresa tam say moment confirm covid case death hashtag_cdnpoli hashtag_covid,INFORMATIVE
5243,important governor prachuab khiri khan province include hua hin sign order foreigner arrive province march report local district hospital district hospital hashtag_covid hashtag_hashtag_thailand httpurl,UNINFORMATIVE
5244,doctor recently return treat patient victoria th confirm coronavirus case health authority hashtag_diseasesskin hashtag_treatment hashtag_vegan hashtag_weightloss httpurl,INFORMATIVE
5245,mayor sue b c put place stay home order city lose good friend daughter test positive coronavirus fight hits home mckinney mayor httpurl,INFORMATIVE
5246,watch pat callaghan interview governor janet mills state response coronavirus pandemic httpurl,UNINFORMATIVE
5247,hossein sheikholeslam adviser iran foreign minister javad zarif ambassador syria die coronavirus march iranian state medium report httpurl,INFORMATIVE
5248,hashtag_season hashtag_covid brave boris face case new jersey recover yes hydroxychloroquine mix,INFORMATIVE
5249,case hashtag_covid philippines don t travel history come infect virus like pano nila na acquire yun,INFORMATIVE
5250,cdcr say test inmate far covid come positive heavy testing private lease prison california city kern w test,INFORMATIVE
5251,oh dengue igm igg false positive loudlycryingface case think need look sensitivity test maybe use low sensitivity actually pcr covid sensitivity china use ct chest criterion,UNINFORMATIVE
5252,need wait medical person tell self quarantine speak volume gop stupidity arrogance include mitt high risk male hashtag_coronavirus,UNINFORMATIVE
5253,jakarta post suspect covid patient die indonesia know far jakarta post httpurl,INFORMATIVE
5254,trump reveal plan repatriate britons trap covid infect ship comment little didn t think httpurl httpurl,UNINFORMATIVE
5255,uddhav thakare miserably fail control pandemic covid covid positive case maximum death state question jail beat mercilessly,UNINFORMATIVE
5256,coronavirus survivor blood answer tz new york ap tiffany pinckney remember fear covid steal breath recover new york city mother httpurl httpurl,INFORMATIVE
5257,hope eventual clarity accuracy coronavirus test incl labcorp approve yesterday fda negative result rule covid sole basis treatment patient management decision httpurl,UNINFORMATIVE
5258,join initiative virtual event build maintain healthy liberatory community covid outbreak mon engage collective movement activity discussion detail include login info httpurl,UNINFORMATIVE
5259,chinese resident prato isn t case covid contagion say refer covid kill people italy country httpurl,INFORMATIVE
5260,don t think trump right thing coronavirus think italy confirm case death case death spain case death yes know hashtag_test make diff number,INFORMATIVE
5261,late thursday governor andrew m cuomo new york reach agreement mr trump bring hashtag_covid patient javit convention center manhattan alternative site operate military hospital bed,UNINFORMATIVE
5262,president yoweri museveni declare day pm curfew country immediate effect today sweep additional measure curb spread novel hashtag_covid,UNINFORMATIVE
5263,society drown anxiety call leader take action soul new york gov andrew m cuomo get need leader coronavirus calls leader soul cuomo steps httpurl,UNINFORMATIVE
5264,uk prime minister boris johnson remain charge government hospitalize sun night persistent coronavirus symptom downing street say mon johnson self isolate residence testing positive hashtag_covid mar photo ap httpurl,INFORMATIVE
5265,govt disburse rp t help country underprivilege amid covid outbreak hashtag_jakpost httpurl,UNINFORMATIVE
5266,covid nigerians hospitalise chloroquine poison lagos nigerians reside lagos state hospitalise chloroquine poisoning take overdose anti malaria medication doctor disclose family fi httpurl,UNINFORMATIVE
5267,death report maine coronavirus case rise cdc plan triage site httpurl,INFORMATIVE
5268,fl increase hashtag_coronavirus case load case hashtag_presently likely pass ma la hashtag_miami dade broward high case load rest fl case,INFORMATIVE
5269,remember bothered look obama thousand americans die hn fanfare k die covid ignorant fool block uninformed loser bye prohibit,UNINFORMATIVE
5270,dispel myth african americans susceptible covid philly coronavirus patient white new case primarily african americans httpurl,UNINFORMATIVE
5271,virus case silent carrier classified datum suggest people china test positive immediate symptom end february quarantine httpurl hashtag_sarscov hashtag_covid hashtag_chinesevirus hashtag_coronavirus,INFORMATIVE
5272,visualise capacity old trafford s stratford end die uk coronavirus count care home horrify,INFORMATIVE
5273,release statement st hashtag_covid death az man die work aviation department minimal public interaction terminal airport facility underlie health condition hashtag_foxphoenix hashtag_coronaviruspandemic httpurl,INFORMATIVE
5274,today dr henry report new hashtag_covid case bc death family friend care giver person people pass away covid bc condolence thought httpurl,INFORMATIVE
5275,people test positive coronavirus berks county people test positive pennsylvania people test far test pa test positive,INFORMATIVE
5276,wockhardt hospital hashtag_mumbai declare containment zone nurse doctor find positive hashtag_covid week entry exit people hospital bar till patient test negative twice consecutively hashtag_coronavirusindia httpurl,INFORMATIVE
5277,dare jenn think real conservative millionaire politician crash stock market right leave senate meeting coronavirus staple free market commie rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughe,UNINFORMATIVE
5278,tonight hashtag_toronto hashtag_howshehustles host virtual meetups instagram live march pm est wise woman join collective exhale free hashtag_covid hashtag_covid hashtag_covidtoronto hashtag_socialdistancing hashtag_virtual hashtag_community httpurl httpurl,UNINFORMATIVE
5279,m convince hashtag_covid jan account illness medical record prescribe zpack hour show symptom last symptom march test negative flu er,INFORMATIVE
5280,break news singapore announce st death covid st death year old female singaporean nd death male year old indonesian,INFORMATIVE
5281,south korea drive pay test chest x ray day result usa die wait md order test want patient test cdc say hashtag_coronavirus clusterf ck,UNINFORMATIVE
5282,covid report case commonwealth additional case pende fatality nineteen hospital morning southwest virginia confirm case past hour,INFORMATIVE
5283,case jorhat hashtag_coronavirus case hashtag_assam girl s family travel train bihar hashtag_datum online place say state zero case mind gap,INFORMATIVE
5284,replaced white house pandemic response team httpurl hashtag_mapoli hashtag_mepolitics hashtag_covid notable act announce medical stockpile people united states unitedstates go people kill,UNINFORMATIVE
5285,know make blood boil people traffic road area coronavirus people self isolate enforcing southwark high number case london,UNINFORMATIVE
5286,hashtag_italy st jan st corona ve case rd feb number rise day mar case death hashtag_pakistan th feb st hashtag_coronaviruspandemic case st mar case day number horrific hashtag_lockdown hashtag_lockdownpakistan hashtag_covid hashtag_coronaviruspakistan httpurl,INFORMATIVE
5287,ph th recovery year old filipino makati travel history japan exposure know covid case confirm positive march discharge march asymptomatic negative result,INFORMATIVE
5288,today s announcement hashtag_coronavirus covid case minnesota cause concern cause panic role play keep community healthy love exhibit symptom mn dpt health hashtag_covid hotline httpurl,INFORMATIVE
5289,west yellowstone montana drive httpurl information great scenic drive include block scenic drive great way enjoy area practice social distancing prevent spread covid httpurl,UNINFORMATIVE
5290,usa hashtag_world covid positive case germany hashtag_case usa doubles real stop downsize,INFORMATIVE
5291,case hashtag_covid report denton state supported living center count new case report friday bring county total case httpurl httpurl,INFORMATIVE
5292,kudos minaldakhavebhosle woman give india coronavirus kit patho detect proof woman play keen role drive nation forward ahead career jobsforher httpurl hashtag_minaldakhavebhosle hashtag_pathodetect httpurl,UNINFORMATIVE
5293,mandy moore miranda lambert stars react john prine death et confirm country singer die tuesday follow battle covid content summary visit website link content httpurl,INFORMATIVE
5294,day family bike ride pick dinner broadway encounter pre covid land park happy hour crew keep tradition appropriate hashtag_socialdistance hashtag_ftawayorftunder httpurl,UNINFORMATIVE
5295,hashtag_covid usunitedstates new case report united states include grand princess include new case death washington coronavirus case rank hashtag_world,INFORMATIVE
5296,possible state case hashtag_covid andrew cuomo incredibly proactive yo andy rarely compliment politician,UNINFORMATIVE
5297,hashtag_covid pandemic throw big challenge business need appropriate hashtag_disasterrecovery policy draft effective hashtag_businesscontinuityplan important component need build good business continuity plan httpurl,UNINFORMATIVE
5298,relation new hashtag_covid case hashtag_covidtest hashtag_washingtonstate datum source httpurl hashtag_covid hashtag_covidteste hashtag_coronavirus testing imply new case correlation coefficient httpurl,UNINFORMATIVE
5299,john mahama donate ppe ridge hospital health worker president john dramani mahama sunday present set personal protective equipment ppe health worker greater accra regional ridge hospital accra miss leadership hashtag_covid httpurl,UNINFORMATIVE
5300,present ministry health report confirm case virus ecuador seven death report majority case province guayas hashtag_ecuador hashtag_travel hashtag_coronavirus hashtag_coronavid hashtag_stayathome hashtag_staysafestayhome,INFORMATIVE
5301,girlsmouth provide great entertainment today s post s panic buying think go infect coronavirus s okay karen winezanyfacezanyface httpurl,UNINFORMATIVE
5302,antonis stamatogiannakis professor marketing ie university share positive negative impact unjustified optimism hashtag_covid crisis reignite economy httpurl,UNINFORMATIVE
5303,covid update report new case virus province n hour total bc overall hospitalize icu death report vancouver coastal health region vancouver island people fully recover,INFORMATIVE
5304,chinese try look like good guy fly italy iran help covid president trump correct label chinese virus despite idiot democrats beijing lucky america consider act war suspicious httpurl,UNINFORMATIVE
5305,inform icu southern vancouver island test test negative second run swab test influenza include covid bc ab,INFORMATIVE
5306,well way remind americans incompetence create hashtag_covid case eventually hashtag_coronavirus death world massive flag kudos thank service lbc callmehand,UNINFORMATIVE
5307,case coronavirus hear pim dr joe bmc board member praise fg allow flight coronavirus infest country point thermometer forehead returnee oseeti ogbaa oso,INFORMATIVE
5308,reliable worldwide data hashtag_covid case death httpurl hashtag_coronavirus hashtag_coronaviruspandemic hashtag_coronavirusuk httpurl,UNINFORMATIVE
5309,coronavirus live update nyc epicenter crisis mayor say dead people worldwide die virus httpurl,INFORMATIVE
5310,worrying effect hashtag_covid lockdown rise domestic abuse zohra yusuf say woman child vulnerable case parent beat child report normal day let amid crisis httpurl,UNINFORMATIVE
5311,npra public health prof emory talk transmission capability hashtag_respiratoryspittle sporting event refer march madness m think passionate vocal volleyball parent player coach crowd enclose space hashtag_coronavirus,UNINFORMATIVE
5312,florida report virus death east coast hashtag_coronavirus hashtag_covid httpurl,INFORMATIVE
5313,see innovative hashtag_covid pivot pay company bc base d print company ttdv close today m share trade d print tech make face shield day make progress prototype ventilator splitter,UNINFORMATIVE
5314,need infuse positive thought head go to disaster gad bipolar visa hashtag_covid mean life family issue homesick hashtag_protectvico hashtag_protectleni hashtag_oustduterte jobhunt perinatal mh kapit ng mahigpit okay kaya mo,UNINFORMATIVE
5315,mercy celebrity talk safety covid stay home good work community love gal redheart hashtag_stayhomelikemercyeke,UNINFORMATIVE
5316,hashtag_evolution survival fittest hashtag_coronavirus human hashtag_covid death weakest conclude hashtag_evolution hashtag_covid like incarnate hitler mao tse tung tyrants modern history,UNINFORMATIVE
5317,late coronavirus deaths spain jump day global case outside mainland china china lie china case show symptom canada w death inadequate testing gt w death,INFORMATIVE
5318,see people doubt validity figure hashtag_wuhancoronavirus case hashtag_hongkong blame hk gov show habitual liar think real figure n,UNINFORMATIVE
5319,health minister people board nile cruise ship upper egypt luxor test negative coronavirus httpurl,INFORMATIVE
5320,fight stigma essex school confirm parent noteste positive coronavirus parent child school essex test positive coronavirus parents belfairs high school southend receive email httpurl,INFORMATIVE
5321,httpurl ewg news roundup mapping pfas discharges covid hand care tips,UNINFORMATIVE
5322,condition clark county resident test positive covid remain condition resident isolation va medical center north las vegas story httpurl httpurl,INFORMATIVE
5323,virus try kill constitution covid constitution cause concern httpurl,UNINFORMATIVE
5324,test boost put coronavirus cases president donald trump thursday credit enhanced testing fact united states confirm case read httpurl httpurl,UNINFORMATIVE
5325,confirmed trump administration expect announce policy urge americans hot spot area high community transmission wear cloth mask effort prevent coronavirus recommendation americans announcement expect today,UNINFORMATIVE
5326,pranamam pray god depart soul rest eternal peace great service society unlike people spread covid ranni pathanamthitta god safeguard friend pray speedy recovery foldedhandsmedium darkskintonerosehandshake,INFORMATIVE
5327,time hashtag_coronavirus case climb melissa borja point document case anti asian harassment hostility rise country httpurl,UNINFORMATIVE
5328,update stephen ndp hashtag_bcgov joint information centre say plan change bc put datum time ford ontario get hashtag_opendata anonymize hashtag_coronavirus case horgan bc hashtag_bcpoli hashtag_cdnfoi hashtag_cdnmedia hashtag_covid,UNINFORMATIVE
5329,local business valley rely get product china ship china near standstill coronavirus negatively affect httpurl,UNINFORMATIVE
5330,news confirm number hashtag_coronavirus case hashtag_southwest england reach find information advice stay safe link pic credit httpurl httpurl,INFORMATIVE
5331,break news alhamdulillaallah mallam chief staff muhammad sani test negative covid good news sha allah hashtag_stayhome hashtag_staysafenigeria httpurl,INFORMATIVE
5332,hashtag_sunnyvale hashtag_coronavirus details man receive cpr sunnyvale dps die test negative covid httpurl,INFORMATIVE
5333,health sec say uk hashtag_coronavirus epidemic peak soon matter week test confirm available curiously matt hancook say lot thing httpurl httpurl,UNINFORMATIVE
5334,darden architects staff awesome thing fight covid valley woman hope help lack mask supply d printer httpurl,UNINFORMATIVE
5335,hashtag_potus let know defeat virus cabal demons patient people recover virus victim save underground tunnel cured blood transfusion hashtag_qanons hashtag_wwgwga hashtag_coronavirus httpurl,INFORMATIVE
5336,wyoming county community health system wcchs confirm sunday morning resident skilled nursing facility warsaw test positive covid know novel coronavirus httpurl,INFORMATIVE
5337,hashtag_newsweekpakistan pakistan s coronavirus patient recover httpurl hashtag_pakistan,INFORMATIVE
5338,countries territory world report total confirm case coronavirus covid originate wuhan china death toll death httpurl,INFORMATIVE
5339,doj hhs announce doj s covid hoarding price gouging task force acquire hoarded personal protective equipment include n mask medical grade glove surgical mask hashtag_covid httpurl,UNINFORMATIVE
5340,department health confirm people coronavirus die uk patient covid die england httpurl,INFORMATIVE
5341,abel yzerman psa covid case michigan stay home possible karen bouffard detroit news michigan confirm covid case result death am sunday accord late number httpurl,INFORMATIVE
5342,feel like half world sound coronavirus alarm scream help half remain willfully ignorant m try hard content positive t italy redheartitaly,UNINFORMATIVE
5343,dr oz cheers chloroquine treatment coronavirus big game changer completely changes behavior virus know days successful video rightarrow httpurl,UNINFORMATIVE
5344,imagine donald trump pence die coronavirus nancy pelosi president hashtag_presidentpelosi,UNINFORMATIVE
5345,break news swazis critical covid king mswati positive attend cuban doctor manzana die swazi gov withholding information true state pandemic county issue ssn,INFORMATIVE
5346,fight stigma covid latest recap happen today health authority anticipate exponential increase coronavirus case ireland come day week hse httpurl,UNINFORMATIVE
5347,cdcontrol report dramatic spike flu case nationwide week december government health official total flu case dec lead million illness hospitalization death hashtag_coronavirus,UNINFORMATIVE
5348,look biohazard cocoon facewithhandovermouth coronavirus case hit frightening photo infect nebraska woman take bio containment unit release outbreak grow death toll rise hashtag_coronavirus httpurl,INFORMATIVE
5349,day india death toll covid go point compare metric thousand statistical misinterpretation misinformation,INFORMATIVE
5350,south korean nation record case iran italy japan case infection death france patient coronavirus death germany case diagnose spain death,INFORMATIVE
5351,god italy today report new death new case hour death toll italy confirm hashtag_covid case hashtag_stayathome hashtag_evindekaltrkiye,INFORMATIVE
5352,happen body hashtag_coronavirus happen catch coronavirus telegraph global health security editor paul nuki explain way infect hashtag_covid body react virus hashtag_covid hashtag_covid httpurl,UNINFORMATIVE
5353,hashtag_juliebennett voice hashtag_cindybear hashtag_yogibear die coronavirus complications httpurl httpurl,INFORMATIVE
5354,hashtag_coronavirus hashtag_lockdown hashtag_juntacurfew ministry health family welfare notify city report hashtag_covidindia case complete check spread covid disease country httpurl,UNINFORMATIVE
5355,news medical india holi festival subdue amid coronavirus fear indonesia report death coronavirus disease covid outbreak spread country contain virus festivity httpurl hashtag_coronavirus httpurl,INFORMATIVE
5356,hashtag_trump call washington gov hashtag_jayinslee hashtag_snake friday tour centers disease control headquarters atlanta hashtag_washingtonstate battle hashtag_coronavirusoutbreak kill people httpurl,INFORMATIVE
5357,boston philly santa clara don t like datum representation capture s happen area massive density explosive case growth hashtag_coronavirus hashtag_covid,UNINFORMATIVE
5358,talk historic gain dow today mention historic number death us cause hashtag_coronavirus americans die today trump watch hashtag_covid,INFORMATIVE
5359,update new hashtag_coronavirus case new death report turkey total case death report far hashtag_coronavirusturkey hashtag_coronavirusturkiye hashtag_covid hashtag_covid,INFORMATIVE
5360,strict control resumption industrial activity hinder economic recovery paralyse stimulus policy growth prospect grim half year free coronavirus impact china return work httpurl httpurl,UNINFORMATIVE
5361,rough time hashtag_crohnsdisease people know deal crap stay people covid mental health crohn colitis foundation httpurl,UNINFORMATIVE
5362,suck usps personnel line equip protection glove esp help take little effort swab rural box mail slot ea day coronavirus usps employee test positive quarantine business insider httpurl,INFORMATIVE
5363,pls join facebook live town hall today pm discussion economic recovery ahead hashtag_covid crisis expert guest tracy gordon urban brookings httpurl httpurl,UNINFORMATIVE
5364,michelle goldberg course trump deserve blame coronavirus crisis salt lake tribune httpurl,UNINFORMATIVE
5365,likely rate double hashtag_covid usa france germany canada britain order western nation hit infect,UNINFORMATIVE
5366,breaking maryland department health announce state s death result covid montgomery county resident underlie medical condition hashtag_coronaviruspandemic httpurl,INFORMATIVE
5367,hashtag_democrats hashtag_biden support open borders allow hashtag_coronavirus kill americans homeland security datum show hashtag_communist hashtag_chinese illegal hashtag_immigrant catch illegally enter america s southern border start httpurl httpurl,UNINFORMATIVE
5368,pctn hashtag_picton property income picton property income covid punctuate positive q picton property income provide update progress month end march q impact httpurl hashtag_equity hashtag_stock httpurl,UNINFORMATIVE
5369,little hour hashtag_edumentor chat d pm est tonight topic covid venting challenges success hashtag_edchat hashtag_edtechchat hashtag_cpchat hashtag_edtechafterdark hashtag_pbischat httpurl,UNINFORMATIVE
5370,angela merkel face pressure ease lockdown reopen school germany daily covid death count drop highvoltage highvoltage xx highvoltagehell s httpurl hashtag_qanon,INFORMATIVE
5371,walsall nurse mother coronavirus die aged early hour morning areema nasreen ventilator intensive care contracting covid walsall manor hospital work httpurl httpurl,INFORMATIVE
5372,snec postpone new date set confirm hashtag_new date follow world large solar trade latest cancel amidst covid outbreak httpurl,UNINFORMATIVE
5373,attendee conservative political action conference major annual right wing gathering hold maryland february attend president trump test positive saturday novel coronavirus soros commie httpurl,INFORMATIVE
5374,us coronavirus death learn washington post know december brief january march th respond father httpurl,INFORMATIVE
5375,death count covid china thousand death admit millions cellphone suddenly go dead million report,UNINFORMATIVE
5376,sure see report covid death single care home ne england similar number scotland couple week ago home place number horrific hopefully,INFORMATIVE
5377,despite trump say hannity people die flu accord datum cdc trump number hugely inflate effort wrongly set flu benchmark hashtag_coronavirus create anchor bias httpurl,UNINFORMATIVE
5378,nj national guard member set nd covid test site holmdel pnc bank arts center site open am hashtag_nationalguard hashtag_covid httpurl,UNINFORMATIVE
5379,attn hashtag_nwfl warn patient santa rosa co treat hashtag_covid die,INFORMATIVE
5380,public safety professional work ask stay home second sdpd officer test positive hashtag_coronavirus pd academy pause despite historic shortage officer new executive order update,INFORMATIVE
5381,french study carry early march th age allergy hcq pregnant lactating woman exclude patient show vary degree symptom initially include covid patient undergo treatment control,INFORMATIVE
5382,state hashtag_trumpsmackdownsmsm daily hashtag_covid update cause lot angst current environment horrible call reporter look gatcha moment s like watch hashtag_trumprally m look forward the hashtag_corvidupdate httpurl,UNINFORMATIVE
5383,guy time nation address schedule new dawn exteme sport facewithtearsofjoyfacewithtearsofjoy cyril hashtag_covid hashtag_lockdown hashtag_coronavirussa httpurl,UNINFORMATIVE
5384,sickening trump admittedly cris mean entire ny state corona virus test far test positive trump ignorance pure stupidity cut cdc budget effect murder people know httpurl,INFORMATIVE
5385,s rough week colton underwood bachelor reveal test positive coronavirus feel symptom httpurl,INFORMATIVE
5386,us fda issue emergency authorization experimental coronavirus treatment chloroquine hydroxychloroquine drug support president donald trump act quickly showcase clinical trial result remove roadblock prescription httpurl,UNINFORMATIVE
5387,epiphany week wonder finally drop bizarre infatuation trump handle covid far bad british government,UNINFORMATIVE
5388,bureau prisons announce nd death federal prison hashtag_covid second terminal island san pedro california single person s die long term pre exist medical condition accord bop isn t protect httpurl,INFORMATIVE
5389,mozambique positive covid case year old foragneir return uk man,INFORMATIVE
5390,good news coronavirus people officially stop talk crossfit gluten free keto diet bad news work type new diet call fast past quarantine ass,UNINFORMATIVE
5391,trump use defense production act force us company produce material fight hashtag_coronavirus bad case scenario rep senator wh war virus need help hashtag_demcast httpurl,UNINFORMATIVE
5392,wait coronavirus get chance recovery s x well steph curry deep thinkingfacemanshruggingmediumskintoneeyes,UNINFORMATIVE
5393,coronavirus spread india case find hour peril human kind fight demon like pathogen,INFORMATIVE
5394,spread hashtag_covid compare alberta rest canada province update number today make ab curve steeper appear yday infographic growth covid cases httpurl hashtag_covidab hashtag_yeg hashtag_yyc,UNINFORMATIVE
5395,hashtag_coronavirus hashtag_sports steve eubanks well sell author veteran sport columnist am fm httpurl kill people health issue like heart problem lung problem etc,UNINFORMATIVE
5396,hillary clinton desperate avoid testimony major coronavirus updates judicial watch httpurl,UNINFORMATIVE
5397,ticket leave living room concert thursday pm et proceed go hashtag_onbeinghuman covid food drive help family need grocery httpurl,UNINFORMATIVE
5398,break news coronavirus arkansas confirm case coronavirus death accord adh monday morning people test result negative klrt httpurl unitedstate httpurl,INFORMATIVE
5399,karnataka telangana delhi punjab pull phase lockdown relaxation covid cases spi news,UNINFORMATIVE
5400,dr saud anwar hartford ct fine pakistani americans car police escort drive house honor take care covid patient pakistan far pakistani doctor die usa take care patient httpurl,INFORMATIVE
5401,china state media praise regime generosity leadership handle coronavirus beijing censor news report harass citizen journalist shut news site drag wuhan dr li wenliang midnight interrogation sound alarm httpurl,UNINFORMATIVE
5402,thumbsup great job sir tough task media hell bent causing complete panic focus medically frail people die year flu godspeed hashtag_coronavirus hashtag_covid,UNINFORMATIVE
5403,automaker require taxpayer fund bailout depend quickly automarket china india recover coronavirus pandemic work home new normal widespread new car sale plunge dramatically,UNINFORMATIVE
5404,good hero friend stay strong stay apart hashtag_stayhomesavelive hashtag_clapforcarer hashtag_covid hashtag_coronavirus confirm global case million httpurl,INFORMATIVE
5405,us president hashtag_donaldtrump say sunday hashtag_coronavirus task force briefing hashtag_washington extend voluntary national shutdown april case hashtag_country reach death hashtag_mkswofficial hashtag_inna hashtag_hashtag_usa hashtag_covid httpurl,INFORMATIVE
5406,buzz aldrin bluntly describe coronavirus quarantine age huffpost general physics laboratory gpl buzz aldrin bluntly describe coronavirus quarantine age huffpostview coverage google news httpurl,INFORMATIVE
5407,bihar chief secretary dipak kumar aiims patna director day victim kidney patient admit kidney treatment suspect coronavirus sample send testing positive patient admit aiims patna,INFORMATIVE
5408,om shanti ludhiana assistant commissioner police anil kohli die covid hospitalized week get infection performing duty httpurl,INFORMATIVE
5409,hashtag_oncoalert nih clinical trial investigational vaccine covid begin congratulations httpurl phase trial evaluate investigational vaccine design protect covid begin seattle,UNINFORMATIVE
5410,area suraksha mitras sign hashtag_covidresponder citizen request receive address click find detail area covid responder httpurl hashtag_contactless hashtag_bengaluru httpurl,UNINFORMATIVE
5411,fil east homeowner association cainta confirm case ncov covid neighbor blake street blake street phase entry homer st irvin,INFORMATIVE
5412,positive case coronavirus confirm navajo nation think rural family right rez s go tough week family access clean water electricity basic infrastructure like address pave road,INFORMATIVE
5413,nigerian governor bauchi state bala mohammed nigeria president buhari chief staff abba kyari test positive coronavirus,INFORMATIVE
5414,moscow times coronavirus russia latest news april wow read putin go emperor,UNINFORMATIVE
5415,m rly tired see y uneducated ass racist asian ppl know scared bc coronavirus new virus n bro watch fckn news ll ppl infect cure n die stop ur shit thank,INFORMATIVE
5416,doubleexclamationmarkdoubleexclamationmarkdoubleexclamationmark pls time read share post need help frontliner local public private hospital need support help esp prevent spread disease help patient recover hashtag_covid httpurl,UNINFORMATIVE
5417,australia pledge billion wage subsidy protect job coronavirus rtrs australia spend billion billion pound subsidise wage estimate million people hashtag_rba hashtag_aud hashtag_asx httpurl,UNINFORMATIVE
5418,hashtag_canada atb financial close branch hashtag_calgary employee suspect have hashtag_covid branch close sage hill creekside hashtag_calgary hashtag_covid hashtag_coronavirus,INFORMATIVE
5419,hashtag_coronavirus strand expat student thank hashtag_uae bring safely httpurl stories like bring hope need hashtag_help boy ages stuck boarding school hashtag_unitedstate,UNINFORMATIVE
5420,us rd high number hashtag_coronavirus coronavirus case world us jump hashtag_hashtag_hour,INFORMATIVE
5421,people die cumbria contracting coronavirus death cumberland infirmary carlisle week tonight death confirm barrow httpurl,INFORMATIVE
5422,milwaukee county official begin daily briefing chris abele begin meet number people die connection hashtag_covid say majority remain city milwaukee die african american,INFORMATIVE
5423,positive covid case tally afghanistan behishta arghand march kabul pajhwok ministry public health read httpurl httpurl,INFORMATIVE
5424,people couple day go close zero s pretty good job ve donald trump coronavirus confirmed case know death hashtag_amjoy hashtag_saturdaymorning hashtag_trumppandemic,INFORMATIVE
5425,rt say covid pandemic haven t see year s history lessonbackhandindexpointingdown hn pandemic estimate mil case death,UNINFORMATIVE
5426,good news doh region announce today april recovery patient coronavirus disease covid region test negative covid base second result laboratory test ritm httpurl,INFORMATIVE
5427,monday big day hashtag_covid news hashtag_sudbury declare hashtag_stateofemergency say hashtag_coronavirus patient inc hashtag_icu sudbury hold steady case hope curve flatten httpurl,INFORMATIVE
5428,hashtag_covid flash sale hashtag_newbalance roav limit size reg size x buy hashtag_paypal free shipping andor delivery hashtag_naborsshoecenter hashtag_theshoedog httpurl,UNINFORMATIVE
5429,need know pm hashtag_coronaviruspandemic chartincreasingcovid infect million people facewithmedicalmaskus consider have public cover face limit covid englandbritain aim daily coronavirus test httpurl httpurl,INFORMATIVE
5430,hashtag_covid hashtag_trump hashtag_trumpmeltdown hashtag_trumpliespeopledie isolation work state shut result week time white house staff infect old man senate washington look different,UNINFORMATIVE
5431,qom hashtag_iran sob man lose mother hashtag_covid curse khamenei regime supreme leader lie outbreak hug mother time say sobs hashtag_iranians hold regime responsible death httpurl,INFORMATIVE
5432,uk department health social care confirm death covid bring country death toll die underlie health condition oldest patient year old accord nhs england httpurl,INFORMATIVE
5433,hundred show coronavirus testing pembroke pines park morning meet guideline httpurl,UNINFORMATIVE
5434,travel right uy gago wag muna marami pang case ng covid na lang ng lockdown hahaha joke sa amsterdam syempregrinningsquintingface httpurl,UNINFORMATIVE
5435,wa s casual worker fear pay cut reduce hour job loss covid ravage economy hashtag_covidau httpurl,UNINFORMATIVE
5436,wtf go kill trump say coronavirus response perfect ukraine got impeach httpurl,UNINFORMATIVE
5437,consider mandate snowbird return florida quarantine day florida rampant coronavirus shelter place nh flatten curve virus,UNINFORMATIVE
5438,dharwad district hashtag_karnataka report hashtag_coronavirus positive case patient reportedly travel dharwad australia muscat dubai hashtag_goa detail look health official hashtag_coronaviruspandemic hashtag_coronaupdatesinindia hashtag_covidoutbreak,INFORMATIVE
5439,hashtag_iran rep iraq expose iran major role spread hashtag_coronavirus country region dr adham ismail iran infect coronavirus hashtag_iraq httpurl,UNINFORMATIVE
5440,picture circulate hashtag_iran medium interior justice minister mostafa pourmohammadi test positive hashtag_covid reportedly home discharge hospital httpurl,INFORMATIVE
5441,meeting hold feb marriott hotel boston far link case covid overall massachusetts accord boston globe make large us coronavirus cluster report date httpurl,INFORMATIVE
5442,confirm conona case afte month situation bad bc pakistan stable italy hashtag_covid,UNINFORMATIVE
5443,r cruiseship sabotage r float incubator hashtag_covid westerdam suppose stop hawaii contaminate hawaii hi confirm st case westerdam stop alaska astonishedface,INFORMATIVE
5444,science human stop place stay foot apart week hashtag_coronavirus die hashtag_socialdistancing harsh steps needed stop coronavirus experts new york times httpurl,UNINFORMATIVE
5445,nd sri lankan covid patient recover discharge total number people recover covid sri lanka active patient hashtag_covid hashtag_lka hashtag_colombo,INFORMATIVE
5446,cabinet cut month pay covid fund yesterday accumulated donation include government grant amount nearly rm million hashtag_hitznew,UNINFORMATIVE
5447,cnn say death seasonal flu season see article way covid long match number far kill worldwide httpurl,INFORMATIVE
